1679
16500
0 41.8970 -87.6777 
a3afb401-a135-11e9-9cda-0a87ae2ba916 15 41.9540 -87.7191
a3a75885-a135-11e9-9cda-0a87ae2ba916 23 41.9013 -87.6774
a3ab9119-a135-11e9-9cda-0a87ae2ba916 47 41.9684 -87.6742
f0f9f5dc-3d3f-4a32-aa3e-b87566e44de9 15 41.7282 -87.6675
a3b2905a-a135-11e9-9cda-0a87ae2ba916 11 41.7520 -87.5521
a3afd7ab-a135-11e9-9cda-0a87ae2ba916 15 41.9466 -87.6946
a3a75d8a-a135-11e9-9cda-0a87ae2ba916 15 41.8310 -87.6268
a3aae35a-a135-11e9-9cda-0a87ae2ba916 15 41.8314 -87.6180
792ceba0-564f-4a2c-bcb5-90da781ffeef 15 41.7218 -87.6229
1871992980799203880 15 41.7497 -87.6939
a3a8804b-a135-11e9-9cda-0a87ae2ba916 19 41.9547 -87.6739
a3a8855c-a135-11e9-9cda-0a87ae2ba916 23 41.9610 -87.6496
a3a80512-a135-11e9-9cda-0a87ae2ba916 19 41.9160 -87.6773
a3a854bf-a135-11e9-9cda-0a87ae2ba916 15 41.9076 -87.6386
a3a7f0ba-a135-11e9-9cda-0a87ae2ba916 15 41.8814 -87.6749
a3addda0-a135-11e9-9cda-0a87ae2ba916 11 41.8482 -87.7054
a3b3915a-a135-11e9-9cda-0a87ae2ba916 19 41.8776 -87.6739
a3b01a86-a135-11e9-9cda-0a87ae2ba916 15 41.9246 -87.6893
a3a965b2-a135-11e9-9cda-0a87ae2ba916 15 41.8715 -87.6699
a3a82c6c-a135-11e9-9cda-0a87ae2ba916 23 41.9481 -87.6639
a3ac7e9a-a135-11e9-9cda-0a87ae2ba916 15 41.8307 -87.6562
a3acea44-a135-11e9-9cda-0a87ae2ba916 11 41.7655 -87.6169
1799277526470631980 14 41.9524 -87.6773
a3a528d0-a135-11e9-9cda-0a87ae2ba916 11 41.7789 -87.5866
a3a97a01-a135-11e9-9cda-0a87ae2ba916 15 41.8230 -87.6071
a3a3f0c6-a135-11e9-9cda-0a87ae2ba916 15 41.9147 -87.6433
a3b1d532-a135-11e9-9cda-0a87ae2ba916 11 41.8803 -87.7745
a3a4ac3f-a135-11e9-9cda-0a87ae2ba916 27 41.9256 -87.6537
a3b20960-a135-11e9-9cda-0a87ae2ba916 7 41.8009 -87.6747
a3b00b3a-a135-11e9-9cda-0a87ae2ba916 15 41.9319 -87.7012
94788869-1849-43f6-99e1-2eacbc3fab03 20 41.8855 -87.6523
a3b3634c-a135-11e9-9cda-0a87ae2ba916 15 41.8841 -87.6543
732c9f35-0c82-4128-acc3-2cf447298b1d 15 41.6687 -87.6371
a3b13836-a135-11e9-9cda-0a87ae2ba916 11 41.8807 -87.7410
a3a62fc9-a135-11e9-9cda-0a87ae2ba916 15 41.8457 -87.6225
a3a72012-a135-11e9-9cda-0a87ae2ba916 11 41.9023 -87.6277
4843d153-c725-4230-a4c7-402da6a62143 12 41.9434 -87.6707
a3ad4d1b-a135-11e9-9cda-0a87ae2ba916 15 41.8141 -87.5970
ff21c158-de98-46c6-9ef7-7082bdb7c634 15 41.6485 -87.5461
a3a5a9d0-a135-11e9-9cda-0a87ae2ba916 19 41.8026 -87.5904
a3b222fc-a135-11e9-9cda-0a87ae2ba916 11 41.7942 -87.6551
a3ad8072-a135-11e9-9cda-0a87ae2ba916 31 41.7915 -87.5999
a3a3e67b-a135-11e9-9cda-0a87ae2ba916 31 41.8908 -87.6186
a3a5de24-a135-11e9-9cda-0a87ae2ba916 15 41.9406 -87.6694
a3a6c38e-a135-11e9-9cda-0a87ae2ba916 19 41.9358 -87.6636
a3aaa68b-a135-11e9-9cda-0a87ae2ba916 19 41.9695 -87.6547
a3acb1de-a135-11e9-9cda-0a87ae2ba916 11 41.8845 -87.6963
a3a5f5e6-a135-11e9-9cda-0a87ae2ba916 11 41.8538 -87.6466
1862806445904101456 37 41.8767 -87.6205
a3b419d9-a135-11e9-9cda-0a87ae2ba916 15 41.8956 -87.6721
a3b22d3d-a135-11e9-9cda-0a87ae2ba916 11 41.7859 -87.6741
a3a3b202-a135-11e9-9cda-0a87ae2ba916 15 41.9099 -87.6699
da9e6779-5056-4d45-bae3-9dc325ed2807 11 41.6992 -87.6689
a3a79adb-a135-11e9-9cda-0a87ae2ba916 27 41.8819 -87.6493
a3af8123-a135-11e9-9cda-0a87ae2ba916 15 41.9684 -87.7118
a3a3b731-a135-11e9-9cda-0a87ae2ba916 23 41.9031 -87.6739
a3a9c5f7-a135-11e9-9cda-0a87ae2ba916 7 41.8485 -87.6851
759171ce-f355-4740-948d-e14bb8f7dc0e 15 41.6518 -87.5407
a3af2c5f-a135-11e9-9cda-0a87ae2ba916 19 41.9897 -87.6601
a3a565b1-a135-11e9-9cda-0a87ae2ba916 19 41.8718 -87.6466
a3ac3b03-a135-11e9-9cda-0a87ae2ba916 15 42.0126 -87.6744
a3a76cb6-a135-11e9-9cda-0a87ae2ba916 15 41.9253 -87.6658
a3aa4017-a135-11e9-9cda-0a87ae2ba916 15 41.9491 -87.6486
1869054242749504212 15 41.9427 -87.7396
a3b47cbc-a135-11e9-9cda-0a87ae2ba916 15 41.8860 -87.6770
a3a614ad-a135-11e9-9cda-0a87ae2ba916 31 41.8945 -87.6179
1882466626513795782 15 41.9743 -87.7331
a3b23cb8-a135-11e9-9cda-0a87ae2ba916 11 41.7754 -87.6543
a3b48c07-a135-11e9-9cda-0a87ae2ba916 19 41.8955 -87.6820
a3a8999a-a135-11e9-9cda-0a87ae2ba916 31 41.9640 -87.6382
a3a795d7-a135-11e9-9cda-0a87ae2ba916 19 41.8821 -87.6251
a3b2c87c-a135-11e9-9cda-0a87ae2ba916 15 41.9471 -87.7400
a3ad7636-a135-11e9-9cda-0a87ae2ba916 11 41.7934 -87.6159
1867616662773391950 15 41.9175 -87.7290
a3ab86b6-a135-11e9-9cda-0a87ae2ba916 23 41.8713 -87.6737
a3b2be3a-a135-11e9-9cda-0a87ae2ba916 11 41.9545 -87.7496
a21de1a5-f5bc-4b50-8a13-aa28b7dcfa95 15 41.7197 -87.6430
a3ad2d57-a135-11e9-9cda-0a87ae2ba916 11 41.8230 -87.6266
a3a5700b-a135-11e9-9cda-0a87ae2ba916 27 41.8940 -87.6293
a3a59ec3-a135-11e9-9cda-0a87ae2ba916 19 41.8859 -87.6672
a3b4399a-a135-11e9-9cda-0a87ae2ba916 15 41.8920 -87.6894
a3a3ace6-a135-11e9-9cda-0a87ae2ba916 15 41.8582 -87.6565
a3a99d47-a135-11e9-9cda-0a87ae2ba916 23 41.8578 -87.6245
a3b24701-a135-11e9-9cda-0a87ae2ba916 11 41.7593 -87.6736
a3a497b6-a135-11e9-9cda-0a87ae2ba916 19 41.9106 -87.6494
a3a41004-a135-11e9-9cda-0a87ae2ba916 15 41.9268 -87.6344
a3ac9d43-a135-11e9-9cda-0a87ae2ba916 23 41.8984 -87.6866
a3b2862e-a135-11e9-9cda-0a87ae2ba916 11 41.7518 -87.5785
a3af9a83-a135-11e9-9cda-0a87ae2ba916 15 41.9612 -87.7166
a3a3a282-a135-11e9-9cda-0a87ae2ba916 35 41.9324 -87.6527
a3a83ba1-a135-11e9-9cda-0a87ae2ba916 19 41.9211 -87.6728
a3b2d2b7-a135-11e9-9cda-0a87ae2ba916 11 41.7875 -87.6449
a3b1c47b-a135-11e9-9cda-0a87ae2ba916 11 41.8730 -87.7645
a3a9c0f6-a135-11e9-9cda-0a87ae2ba916 11 41.8378 -87.6511
e63300bd-4ca3-4255-adfd-522289d68b8a 15 41.7415 -87.6584
a3aa35a4-a135-11e9-9cda-0a87ae2ba916 31 41.9287 -87.6538
a3af2737-a135-11e9-9cda-0a87ae2ba916 15 41.9909 -87.6697
a3ac1607-a135-11e9-9cda-0a87ae2ba916 15 41.8828 -87.6612
1850868044363584392 15 41.7879 -87.5989
a3a9b1d7-a135-11e9-9cda-0a87ae2ba916 15 41.8911 -87.6666
a3ad13e4-a135-11e9-9cda-0a87ae2ba916 11 41.8427 -87.6355
a3a62aad-a135-11e9-9cda-0a87ae2ba916 19 41.8779 -87.6620
a3ac30c5-a135-11e9-9cda-0a87ae2ba916 15 41.8030 -87.6066
a3b10a40-a135-11e9-9cda-0a87ae2ba916 11 41.8854 -87.7265
a3b1fa1c-a135-11e9-9cda-0a87ae2ba916 11 41.8082 -87.6772
a3a859c4-a135-11e9-9cda-0a87ae2ba916 19 41.8421 -87.6170
a3ad95a7-a135-11e9-9cda-0a87ae2ba916 15 41.7805 -87.6060
a3a9f76a-a135-11e9-9cda-0a87ae2ba916 15 41.9215 -87.7073
a3af52bc-a135-11e9-9cda-0a87ae2ba916 23 41.9716 -87.6502
a3a52df5-a135-11e9-9cda-0a87ae2ba916 23 41.8837 -87.6442
a3aabad8-a135-11e9-9cda-0a87ae2ba916 19 41.9215 -87.6538
a3a5d3bb-a135-11e9-9cda-0a87ae2ba916 15 41.8576 -87.6615
1866476559603607834 4 41.8924 -87.6124
a3ad8aa3-a135-11e9-9cda-0a87ae2ba916 15 41.7879 -87.5883
1754781885939323186 11 41.7805 -87.5869
a3b2f698-a135-11e9-9cda-0a87ae2ba916 15 42.0483 -87.6982
a3b30b06-a135-11e9-9cda-0a87ae2ba916 15 42.0582 -87.6774
22afe78c-e8f7-4a80-969e-7ddeafdf49da 15 41.7051 -87.6424
a3b2e20c-a135-11e9-9cda-0a87ae2ba916 15 42.0482 -87.6835
a3a6e866-a135-11e9-9cda-0a87ae2ba916 23 41.8958 -87.6259
a3b45e26-a135-11e9-9cda-0a87ae2ba916 11 41.7689 -87.6359
a3add889-a135-11e9-9cda-0a87ae2ba916 11 41.8481 -87.7151
a3a88a6d-a135-11e9-9cda-0a87ae2ba916 11 41.9561 -87.6688
a3af624c-a135-11e9-9cda-0a87ae2ba916 11 41.9837 -87.6964
a3b2810e-a135-11e9-9cda-0a87ae2ba916 11 41.7512 -87.5853
a3a6054c-a135-11e9-9cda-0a87ae2ba916 15 41.9046 -87.6406
a3a7d279-a135-11e9-9cda-0a87ae2ba916 11 41.8495 -87.6406
a3acacbc-a135-11e9-9cda-0a87ae2ba916 15 41.8846 -87.7063
a3a46896-a135-11e9-9cda-0a87ae2ba916 27 41.8843 -87.6340
a3b3686c-a135-11e9-9cda-0a87ae2ba916 15 41.9004 -87.6967
a3b25656-a135-11e9-9cda-0a87ae2ba916 11 41.7592 -87.5958
1869052846885132442 15 41.7607 -87.7023
a3a58ee0-a135-11e9-9cda-0a87ae2ba916 15 41.9155 -87.6870
a3b0d6ec-a135-11e9-9cda-0a87ae2ba916 11 42.0160 -87.6750
a3aa91f4-a135-11e9-9cda-0a87ae2ba916 15 41.9326 -87.6659
a3a57a52-a135-11e9-9cda-0a87ae2ba916 11 41.8832 -87.6487
a3b21de7-a135-11e9-9cda-0a87ae2ba916 11 41.7928 -87.6644
1870208802121658482 15 41.7579 -87.5494
a3aaca0e-a135-11e9-9cda-0a87ae2ba916 19 41.9462 -87.6733
a3ac7978-a135-11e9-9cda-0a87ae2ba916 11 41.8416 -87.6574
1866477298337982542 4 41.9101 -87.6823
a3a7af11-a135-11e9-9cda-0a87ae2ba916 15 41.8575 -87.6460
a3ac83bc-a135-11e9-9cda-0a87ae2ba916 15 41.8392 -87.6656
a3b00055-a135-11e9-9cda-0a87ae2ba916 15 41.9306 -87.7238
1861588043429399408 11 41.9971 -87.7112
a3a89488-a135-11e9-9cda-0a87ae2ba916 19 41.7953 -87.5965
a3a5b496-a135-11e9-9cda-0a87ae2ba916 15 41.9227 -87.6972
a3a6fcac-a135-11e9-9cda-0a87ae2ba916 23 41.9508 -87.6592
a3aff616-a135-11e9-9cda-0a87ae2ba916 15 41.9394 -87.7121
a3b35885-a135-11e9-9cda-0a87ae2ba916 11 41.9246 -87.7279
a3b22815-a135-11e9-9cda-0a87ae2ba916 11 41.7868 -87.6662
a3a61a0b-a135-11e9-9cda-0a87ae2ba916 15 41.9222 -87.6389
a3afc347-a135-11e9-9cda-0a87ae2ba916 19 41.9522 -87.6981
a3aca268-a135-11e9-9cda-0a87ae2ba916 11 41.8905 -87.7026
a3b11993-a135-11e9-9cda-0a87ae2ba916 11 41.8877 -87.7655
a3aa7373-a135-11e9-9cda-0a87ae2ba916 15 41.9579 -87.6736
a3a3f5e9-a135-11e9-9cda-0a87ae2ba916 15 41.9007 -87.6626
a3a45e3b-a135-11e9-9cda-0a87ae2ba916 39 41.8813 -87.6295
a3a7dc8c-a135-11e9-9cda-0a87ae2ba916 19 41.8943 -87.6228
a3b10f66-a135-11e9-9cda-0a87ae2ba916 11 41.8868 -87.7453
a3ad2843-a135-11e9-9cda-0a87ae2ba916 19 41.8313 -87.6088
a3b310ac-a135-11e9-9cda-0a87ae2ba916 15 42.0529 -87.6734
a3a44ec7-a135-11e9-9cda-0a87ae2ba916 19 41.8999 -87.6344
a3a5c440-a135-11e9-9cda-0a87ae2ba916 15 41.9120 -87.6319
a3b02ef1-a135-11e9-9cda-0a87ae2ba916 15 41.9097 -87.7166
a3ad1e12-a135-11e9-9cda-0a87ae2ba916 15 41.8345 -87.6318
a3b0f0b6-a135-11e9-9cda-0a87ae2ba916 15 42.0192 -87.6643
a3af2216-a135-11e9-9cda-0a87ae2ba916 11 41.9912 -87.6836
a3a3a7b4-a135-11e9-9cda-0a87ae2ba916 15 41.8581 -87.6511
a3a771c2-a135-11e9-9cda-0a87ae2ba916 14 41.9288 -87.6639
a3b1eaa7-a135-11e9-9cda-0a87ae2ba916 7 41.8236 -87.6509
a3a4c618-a135-11e9-9cda-0a87ae2ba916 19 41.8803 -87.6427
a3b377cb-a135-11e9-9cda-0a87ae2ba916 15 42.0346 -87.6992
a3b26acf-a135-11e9-9cda-0a87ae2ba916 11 41.7508 -87.6244
a3afb917-a135-11e9-9cda-0a87ae2ba916 15 41.9536 -87.7093
8995498f-1209-4b06-9317-01cd695b3b61 11 41.8910 -87.6355
a3a41526-a135-11e9-9cda-0a87ae2ba916 43 41.8923 -87.6120
a3a5af44-a135-11e9-9cda-0a87ae2ba916 15 41.8750 -87.6733
a3ac2671-a135-11e9-9cda-0a87ae2ba916 15 41.9291 -87.6491
a3a39301-a135-11e9-9cda-0a87ae2ba916 15 41.8288 -87.6806
a3a7cd56-a135-11e9-9cda-0a87ae2ba916 15 41.8549 -87.6636
a065d29d-a081-47f4-8d0f-9a572f6085fe 15 41.6870 -87.6211
a3a77c8d-a135-11e9-9cda-0a87ae2ba916 43 41.8793 -87.6399
a3b241df-a135-11e9-9cda-0a87ae2ba916 7 41.7741 -87.6638
a3a6e359-a135-11e9-9cda-0a87ae2ba916 15 41.9105 -87.6896
9e5ce0b6-198f-48fa-9363-64ab5ec2b222 23 41.7190 -87.6083
c4040b17-88bd-40ab-9aae-2655d6771580 15 41.7283 -87.5973
a3ad5c90-a135-11e9-9cda-0a87ae2ba916 15 41.8058 -87.5925
a3ab8bee-a135-11e9-9cda-0a87ae2ba916 15 41.9289 -87.6590
c1f104db-9ee7-4999-bd4a-ddd766c75e04 11 41.7046 -87.5282
a3b38728-a135-11e9-9cda-0a87ae2ba916 23 41.9146 -87.6680
a3b1efd6-a135-11e9-9cda-0a87ae2ba916 11 41.8140 -87.6666
a3aa4f80-a135-11e9-9cda-0a87ae2ba916 15 41.9208 -87.6637
1871990322214447924 15 41.9168 -87.7495
a3acd5b1-a135-11e9-9cda-0a87ae2ba916 11 41.7794 -87.6446
a3a6f7a5-a135-11e9-9cda-0a87ae2ba916 35 41.8858 -87.6355
1872721263815561908 15 41.7360 -87.6729
1871991855517771832 15 41.7508 -87.6827
391d5cd8-c87c-42f8-94df-823f94284005 15 41.7137 -87.5308
1861613253877461614 15 41.7644 -87.7101
c3f1be96-07c2-4c65-8a1d-f2203de88495 15 41.7525 -87.6439
a3a434ce-a135-11e9-9cda-0a87ae2ba916 19 41.8721 -87.6295
a3af956e-a135-11e9-9cda-0a87ae2ba916 15 41.9659 -87.6936
a3b1ff34-a135-11e9-9cda-0a87ae2ba916 11 41.8089 -87.6645
1863873159929715228 15 41.7465 -87.6731
a3b49122-a135-11e9-9cda-0a87ae2ba916 15 42.0046 -87.6614
a3a8711c-a135-11e9-9cda-0a87ae2ba916 19 41.8717 -87.6510
a3a9a778-a135-11e9-9cda-0a87ae2ba916 15 41.8652 -87.6665
a3a5a48b-a135-11e9-9cda-0a87ae2ba916 19 41.8531 -87.6319
a3a9acc5-a135-11e9-9cda-0a87ae2ba916 11 41.9100 -87.6972
a3aa10ca-a135-11e9-9cda-0a87ae2ba916 19 41.9738 -87.6597
1850867138125484782 11 41.7894 -87.5965
a3ad61c2-a135-11e9-9cda-0a87ae2ba916 19 41.8024 -87.5869
a3b453f2-a135-11e9-9cda-0a87ae2ba916 7 41.7799 -87.6509
8fd03909-317e-4b6c-b8e9-f4c28b4c90b1 15 41.6663 -87.5572
a3a49288-a135-11e9-9cda-0a87ae2ba916 23 41.8672 -87.6260
a3a46e71-a135-11e9-9cda-0a87ae2ba916 35 41.8860 -87.6244
7e435d2a-617e-4c3f-bed0-a8801c20f265 15 41.7314 -87.5857
a3a378ca-a135-11e9-9cda-0a87ae2ba916 23 41.8574 -87.6138
a3ad42c3-a135-11e9-9cda-0a87ae2ba916 11 41.8081 -87.6456
a3aca790-a135-11e9-9cda-0a87ae2ba916 27 41.8895 -87.6883
a3a3bc53-a135-11e9-9cda-0a87ae2ba916 15 41.8831 -87.6372
a3a42574-a135-11e9-9cda-0a87ae2ba916 35 41.8860 -87.6309
a3a64639-a135-11e9-9cda-0a87ae2ba916 15 41.9322 -87.6586
a3aa59bb-a135-11e9-9cda-0a87ae2ba916 11 41.9178 -87.6824
1867617341378224632 15 41.9679 -87.7304
a3b0d1d5-a135-11e9-9cda-0a87ae2ba916 19 42.0192 -87.6736
a3a88f84-a135-11e9-9cda-0a87ae2ba916 19 41.7952 -87.5807
a3b218cd-a135-11e9-9cda-0a87ae2ba916 11 41.7941 -87.6755
a3ad7b51-a135-11e9-9cda-0a87ae2ba916 11 41.7916 -87.6079
a3b2b92c-a135-11e9-9cda-0a87ae2ba916 11 41.7439 -87.5752
a3b29a90-a135-11e9-9cda-0a87ae2ba916 11 41.7445 -87.5651
1859717449875884116 15 41.7726 -87.7030
a3adbedf-a135-11e9-9cda-0a87ae2ba916 11 41.8665 -87.7065
1863873701095594368 15 41.7412 -87.6681
6fd280b0-74de-4a89-947d-3be40afa079c 15 41.6567 -87.5988
a3af5804-a135-11e9-9cda-0a87ae2ba916 11 42.0121 -87.6829
a3a4f993-a135-11e9-9cda-0a87ae2ba916 19 41.8964 -87.6610
a3a42a93-a135-11e9-9cda-0a87ae2ba916 23 41.8795 -87.6257
a3a8224f-a135-11e9-9cda-0a87ae2ba916 23 41.9199 -87.6488
a3ac4548-a135-11e9-9cda-0a87ae2ba916 15 41.7736 -87.5675
a3a4d069-a135-11e9-9cda-0a87ae2ba916 55 41.8772 -87.6394
a3a62025-a135-11e9-9cda-0a87ae2ba916 19 41.9218 -87.6441
a3a4f46b-a135-11e9-9cda-0a87ae2ba916 23 41.9010 -87.6238
a3b26084-a135-11e9-9cda-0a87ae2ba916 11 41.7584 -87.6141
a3aa5ed1-a135-11e9-9cda-0a87ae2ba916 11 41.9201 -87.6779
a3a4ea00-a135-11e9-9cda-0a87ae2ba916 39 41.8842 -87.6296
14d6e4b0-d0cc-4ccb-b757-e596d8c24a99 15 41.7028 -87.5597
a3b0eb93-a135-11e9-9cda-0a87ae2ba916 11 42.0195 -87.6696
a3b20e8a-a135-11e9-9cda-0a87ae2ba916 11 41.8030 -87.6647
1872721624592814362 15 41.9278 -87.7585
b43a9764-2b1d-4fa0-a13f-7e05eddc7fcd 23 41.6912 -87.6813
a3a3eb9a-a135-11e9-9cda-0a87ae2ba916 19 41.9102 -87.6435
87d2a090-22cd-471b-b622-fef3923999dd 15 41.7324 -87.6581
a3b46866-a135-11e9-9cda-0a87ae2ba916 11 41.7660 -87.6117
a3b300d3-a135-11e9-9cda-0a87ae2ba916 15 42.0643 -87.6862
a3b42a3e-a135-11e9-9cda-0a87ae2ba916 11 41.9499 -87.7139
a3a866a5-a135-11e9-9cda-0a87ae2ba916 19 41.9664 -87.6887
a3ad8587-a135-11e9-9cda-0a87ae2ba916 27 41.7917 -87.5839
1e7e4cf3-a16b-4cb7-9ead-fdd71e07ea77 15 41.7262 -87.5663
a3b3820c-a135-11e9-9cda-0a87ae2ba916 19 41.8949 -87.6323
a3b4728f-a135-11e9-9cda-0a87ae2ba916 11 41.8831 -87.6570
a3a5f0b8-a135-11e9-9cda-0a87ae2ba916 19 41.8776 -87.6496
a77136ee-060b-433b-88d0-ec74af1ef7ad 15 41.6923 -87.6426
625e37ea-24ea-4f13-9a54-6322466ec521 15 41.7365 -87.6013
a3b0bd42-a135-11e9-9cda-0a87ae2ba916 15 41.9140 -87.7051
61695579-2f75-4090-a071-c76079b5fb5d 7 41.7653 -87.6217
a3ab812d-a135-11e9-9cda-0a87ae2ba916 39 41.8661 -87.6073
a3b3968b-a135-11e9-9cda-0a87ae2ba916 15 41.9445 -87.6547
a3aab5c1-a135-11e9-9cda-0a87ae2ba916 19 41.9671 -87.6673
a3a5d8db-a135-11e9-9cda-0a87ae2ba916 19 41.9033 -87.6784
a3b372b1-a135-11e9-9cda-0a87ae2ba916 15 41.8763 -87.6292
a3ac9834-a135-11e9-9cda-0a87ae2ba916 11 41.8955 -87.7061
a3b28b4a-a135-11e9-9cda-0a87ae2ba916 11 41.7518 -87.5652
1775509322900183222 11 41.8843 -87.6589
a3b42f5f-a135-11e9-9cda-0a87ae2ba916 11 41.9142 -87.7168
1879437308430949172 15 41.7476 -87.7194
a3b41f78-a135-11e9-9cda-0a87ae2ba916 31 41.8783 -87.6410
a3a3983e-a135-11e9-9cda-0a87ae2ba916 11 41.7666 -87.5765
1861589903150238332 15 41.7647 -87.6931
a3afc858-a135-11e9-9cda-0a87ae2ba916 11 41.9463 -87.7310
a3a7be40-a135-11e9-9cda-0a87ae2ba916 15 41.8579 -87.6687
a3ada52f-a135-11e9-9cda-0a87ae2ba916 11 41.7801 -87.6159
a3af4b26-a135-11e9-9cda-0a87ae2ba916 15 41.9756 -87.6795
a3b4afb6-a135-11e9-9cda-0a87ae2ba916 15 41.9072 -87.6556
a3ac2b9c-a135-11e9-9cda-0a87ae2ba916 15 41.8960 -87.6677
a3b128de-a135-11e9-9cda-0a87ae2ba916 11 41.8809 -87.7279
a3ad523f-a135-11e9-9cda-0a87ae2ba916 15 41.8703 -87.6395
a3b2b419-a135-11e9-9cda-0a87ae2ba916 11 41.7434 -87.6228
a3b24c1f-a135-11e9-9cda-0a87ae2ba916 11 41.7689 -87.6529
a3afa4c3-a135-11e9-9cda-0a87ae2ba916 15 41.9611 -87.6954
a3a6ce53-a135-11e9-9cda-0a87ae2ba916 15 41.9365 -87.6475
a3b49b4c-a135-11e9-9cda-0a87ae2ba916 15 42.0235 -87.6996
a3b0f5c9-a135-11e9-9cda-0a87ae2ba916 7 41.8949 -87.7747
a3aa0699-a135-11e9-9cda-0a87ae2ba916 23 41.9652 -87.6581
a3a3c174-a135-11e9-9cda-0a87ae2ba916 15 41.8690 -87.6591
9e1fbaaa-e872-4505-ada6-5080e62bef77 31 41.9239 -87.6358
6997d1fb-9887-4c15-b5db-524d45a2f101 15 41.7592 -87.6635
3d1da4c7-23c9-4731-81f5-91db08f6c97f 15 41.7223 -87.5790
0eeb6baf-c653-4a1a-af17-99f686116b89 15 41.6913 -87.7129
a3aaf7bc-a135-11e9-9cda-0a87ae2ba916 11 41.8382 -87.6451
a3af8642-a135-11e9-9cda-0a87ae2ba916 15 41.9690 -87.6960
a3af6c2f-a135-11e9-9cda-0a87ae2ba916 15 41.9804 -87.7161
a3a781a6-a135-11e9-9cda-0a87ae2ba916 11 41.8417 -87.6269
a3a589b9-a135-11e9-9cda-0a87ae2ba916 23 41.9363 -87.6527
a3a513e9-a135-11e9-9cda-0a87ae2ba916 31 41.8834 -87.6412
a3ada002-a135-11e9-9cda-0a87ae2ba916 11 41.7737 -87.6056
a3b43eb7-a135-11e9-9cda-0a87ae2ba916 11 41.8686 -87.6862
a3af9f99-a135-11e9-9cda-0a87ae2ba916 11 41.9610 -87.7059
a3aac4f9-a135-11e9-9cda-0a87ae2ba916 23 41.9326 -87.6364
a3a59915-a135-11e9-9cda-0a87ae2ba916 19 41.9114 -87.6387
bbf9b599-1873-4133-b670-a0ef9e5c429c 15 41.7522 -87.6637
a3a55b3e-a135-11e9-9cda-0a87ae2ba916 27 41.8974 -87.6287
a3b1cf80-a135-11e9-9cda-0a87ae2ba916 11 41.8758 -87.7553
a3a37378-a135-11e9-9cda-0a87ae2ba916 55 41.8672 -87.6154
1867616044298100822 15 41.9102 -87.7238
bc4d498d-c272-4474-beca-10e5268e7253 15 41.7276 -87.6348
1863878044896486356 15 41.9127 -87.7436
a3a5ce97-a135-11e9-9cda-0a87ae2ba916 19 41.8958 -87.6772
6849c4e2-cffa-432b-8d83-5c0524594b4f 15 41.7337 -87.5583
a3a6f2a2-a135-11e9-9cda-0a87ae2ba916 15 41.9319 -87.6779
a3a503e5-a135-11e9-9cda-0a87ae2ba916 19 41.8841 -87.6569
87c01e57-8a00-430d-9eb3-2abe51e535dd 15 41.7001 -87.6123
a3a4cb42-a135-11e9-9cda-0a87ae2ba916 23 41.8938 -87.6417
a3acef62-a135-11e9-9cda-0a87ae2ba916 15 41.8708 -87.6312
