555
7000
0 37.7883 -122.3915
d12ba265-5bfe-4a00-a19a-a7299822bd65 11 37.336188 -121.889277
e81efb0f-faee-43dd-b8e0-1e1f0cad61f1 23 37.367678 -121.918794
a96032c0-9ff2-4fbe-8f03-6b3f9816947d 23 37.338022 -121.919478
53d1c097-50e3-494d-bddc-bdab49c7c39b 19 37.333955 -121.877349
adda58ee-59a9-4586-8210-da874168a93b 15 37.318450 -121.883172
7304d188-5de6-4a57-86e3-bb0b72481368 19 37.324414 -121.880780
a7677436-088f-4c4f-82b9-e769e479ddf1 23 37.320866 -121.876279
7ae6ad74-9212-4a2b-bb52-aba03cb533e2 15 37.339146 -121.884105
676591be-48bc-4653-995a-c4536e793135 19 37.322980 -121.887931
daac8a55-dd65-4a1e-b0b9-65ec5002c812 23 37.332692 -121.900084
3c12fd1d-c7fc-4570-8fa3-1449c096b818 19 37.371116 -121.881332
fa83f661-540e-4720-9323-824c6529b796 15 37.336802 -121.894090
c52ca98a-70c6-42da-9867-4f35060b5d2e 23 37.335885 -121.885660
67b039eb-ea61-46c0-8da5-1f56de4ad9ca 11 37.333988 -121.894902
28988488-fb74-4bbc-9e69-613698b2dd8c 23 37.329119 -121.904576
14750571-71a2-4c2f-8a6a-8f344866eebe 27 37.320969 -121.908296
8fccc336-6544-4c73-a096-282131267f78 19 37.326730 -121.889273
32974dc6-2aea-45d3-ae66-06f02f45ecaa 23 37.331415 -121.893200
753e3e72-9498-4eef-a006-be1848cb36b3 23 37.332794 -121.875926
5c17e1c8-5d21-4309-afcb-e69da27acf31 23 37.337391 -121.886995
891b961d-b674-49be-9579-71f5feb4598d 19 37.333798 -121.886943
7d8f4de7-d726-4af2-95b5-33032136239a 19 37.344882 -121.896965
453a6d0d-31ce-4204-b2e1-2f9532e4b356 19 37.332800 -121.883850
938f4dc0-e393-47e8-9449-3a82b2445662 19 37.365227 -121.916815
dc464713-3263-40bd-a059-af2efd7a4b9a 19 37.336466 -121.876613
c0f36b61-82e5-4f63-9a28-1fa11f0149c9 23 37.356834 -121.895936
ea511b7f-eae4-4ee8-9bba-ee7445e5133a 15 37.338468 -121.866521
13d36dad-f238-426c-9525-ec73552fa0b0 23 37.342725 -121.895617
27045384-791c-4519-8087-fce2f7c48a69 19 37.333677 -121.908618
bb54f5c8-5578-4167-9599-8e55154de4fd 27 37.325998 -121.877120
93d95ded-d49e-43bc-b7fe-6ce556569088 24 37.365088 -121.871612
534d8e3d-3814-48c9-b25e-1d2b8205fcd9 15 37.352887 -121.886050
2c7560e6-62c6-4403-8b97-8016471948b5 23 37.332233 -121.912516
b8cadddb-5ca8-43ec-98f3-2276e036950b 23 37.361867 -121.909315
d68c980f-e659-4407-8e69-fea3ea84476a 23 37.338671 -121.895644
cfda2dee-2f6c-400d-a1a7-ba1b2bdc6aee 15 37.364060 -121.911732
d6422284-e433-48c5-bf00-751c299189c8 27 37.348759 -121.894798
0cf3890c-4fde-49f7-9daa-7f2842695119 19 37.317298 -121.884995
caadcda3-bbdb-4cc5-825a-7e3d79ea921e 15 37.330698 -121.888979
59a78eb1-a501-4145-b21f-bc2397898905 15 37.339853 -121.863649
45d77294-6643-4ba4-bd8b-2e8c27430dfe 23 37.326011 -121.912327
ea2a009b-6a83-4b81-ba35-c175c492f4f4 19 37.319757 -121.892999
c11e189e-080a-40ba-a0a4-98920af4806b 19 37.331168 -121.886938
d87d0852-6abb-428b-86dd-d470c64c8ff7 23 37.353062 -121.891937
cf792877-0b6a-4594-b388-8eb06599b549 23 37.309014 -121.900011
7dfd8e07-81a8-4734-bc70-5e47aadbfa5a 19 37.338395 -121.880797
e5b1f228-5347-47fc-a079-c1df0e8668f1 27 37.323451 -121.905976
6200707a-ffec-4dde-b142-4df69780264f 23 37.355693 -121.892251
7c086aa7-c33f-47e5-ace9-74c40807c409 23 37.349426 -121.887619
46f36a3a-f550-4fe0-bfe8-b94fddaf95d8 23 37.321182 -121.903090
b6d76c7a-2082-430b-8403-da5db00becaf 23 37.342663 -121.877292
eb283c26-5d6b-4da4-a2ac-f0bfe3329856 23 37.324126 -121.899720
6c176d42-fea5-4df1-80eb-66a99cc73a21 19 37.347593 -121.899662
b09fd293-4364-4ce6-9341-0ced58486c5a 15 37.315158 -121.897833
2c00d99d-7518-4ecd-ab53-63e7a34034f6 27 37.316736 -121.910005
bd217291-f4ad-4e1d-8c13-e27d39a35fef 19 37.332039 -121.881766
ccf416f8-ccc0-4f82-a659-e5d7851d2bcb 23 37.341132 -121.892844
94c877d2-f064-4373-b372-3f8997a07f30 31 37.320316 -121.870099
b1a957d2-5e0e-4a99-bca3-7f3db21d30eb 27 37.773063 -122.439078
c3f56bed-65e3-425b-999e-82b3a4f73aeb 19 37.833539 -122.263694
f665c653-569b-4a5d-b80d-67f2e4191f77 19 37.823523 -122.277188
71944da6-f667-4ca6-ace6-70765d46a529 27 37.783973 -122.442878
1864950509211538346 23 37.788479 -122.420335
2b935f1b-2659-4d82-a348-6a3bb083914d 41 37.789620 -122.400808
cb84be53-d226-47fc-aa81-789c037361d4 27 37.811377 -122.265192
e4921f52-7a6c-4baa-b057-ddc7051980ca 18 37.806163 -122.276040
3612155a-0fb2-4e66-8bab-f81979bfe54a 27 37.785479 -122.419342
73fccaab-205c-4b1e-a547-5fb0f2a58056 27 37.777416 -122.441838
36ecea1d-48aa-416b-96d3-7698658759e5 19 37.763527 -122.479492
1d0da57a-5fe4-48af-b66b-5f380706eb4e 23 37.750945 -122.412083
aacc087a-f075-4682-a0df-be4c30c4a632 15 37.745739 -122.422140
180e4d99-3717-4b99-8200-671af652921f 19 37.771951 -122.453705
1af8102a-589a-47ea-97ec-4589b71403aa 31 37.828595 -122.266349
492edeb7-7c9f-4845-b5cc-442faedb3a56 19 37.802688 -122.269146
c0bc3212-1e26-438b-9ebd-ea1d1c8e92ef 23 37.726943 -122.406600
874736bb-35c8-48e8-a4d7-e8e811d418da 23 37.772954 -122.509071
7adb5dde-e34a-4964-98d3-f64a940beacb 29 37.870139 -122.268422
0d6a9101-5b40-4fdf-9315-e494af1baf7b 19 37.774153 -122.212398
1eef0966-a6b6-4da1-8726-09989c2eb044 19 37.835670 -122.281126
713e3a3a-c5a6-4f48-a122-c536326bc954 23 37.860125 -122.269384
1788900668107346898 15 37.740589 -122.389089
1c2e5680-719b-4674-9837-092c367594ba 19 37.812744 -122.247215
1857579372066731006 24 37.781333 -122.404824
40205ede-0c43-44ab-8c9c-0d8ecd9f854e 23 37.862817 -122.290295
4d2b40cb-88e2-4371-8532-b1e52e797c8c 19 37.763847 -122.413004
cf56994c-cdd6-4586-9f56-eea2f51e81ae 23 37.791300 -122.399051
9b4f6ef0-4568-4f52-8226-ec8432b75802 21 37.779488 -122.463142
1814898016477358476 27 37.803307 -122.414898
a81b1594-ce38-4374-b256-3f183c8e12bc 35 37.783830 -122.398870
13f59664-7cdd-451c-b4bb-1e8d660164c8 31 37.780738 -122.402728
318b8d9d-cf10-41a5-988a-860a07f0543d 19 37.866043 -122.258804
5fdc3d6d-e9c8-47cf-874e-d2f012cfb217 31 37.807813 -122.264496
194a64ab-b6b4-4724-bd21-01b4e9cbe629 31 37.755367 -122.388795
1af8f901-8697-4128-b6c8-45c7c7f2c684 15 37.812331 -122.285171
434e592c-be93-4300-b76a-98de4cd3326e 19 37.788569 -122.435401
1771130117010765886 23 37.806355 -122.286019
2a229da1-a8bc-485a-982b-df0c9de6d11e 20 37.786456 -122.399749
4c98bff8-3bd8-480e-ac8f-25fa4b09f84e 35 37.782259 -122.391465
1bd76a29-5890-4194-993c-666c09af9993 19 37.739813 -122.425523
43974bf5-147b-4348-aed6-eb29626cb1cf 27 37.802664 -122.436064
b513d838-5423-490c-bf7d-9f20771cf529 19 37.781468 -122.458806
47894de7-32c7-48ac-aa44-57c8def8a7f3 23 37.725890 -122.452444
c4c4484d-0e18-44d4-a992-c5d0550ba94d 19 37.729279 -122.392896
9cb2f8b5-0d32-4a15-a4f1-3990595156de 15 37.842630 -122.267738
e98999ee-5c3d-48b8-8735-baf6518ad915 31 37.774804 -122.446649
2e4f2c49-1201-4d77-ba41-9917293f1eeb 19 37.723426 -122.455102
4298a24b-394a-491d-9d8f-df90f381b187 31 37.824893 -122.260437
924ea8a9-841d-43b5-99a9-bff7ca8d4b64 19 37.811351 -122.273422
7018fb4d-6799-4a20-8ea4-739f789cd096 23 37.797673 -122.262997
1e5323d3-5bd3-4259-a9d4-aec0e09d8f56 27 37.781131 -122.447374
fd89514c-f878-4cd5-8113-8e5beead44de 15 37.849735 -122.270582
4938bd2c-37c1-4be9-9ad3-3b3d3d589248 19 37.775681 -122.494064
0fc2ae3f-b5ac-493b-bd93-8300b601f9db 15 37.743684 -122.426806
d5eedd49-f998-4b8a-9d1a-22853da216aa 23 37.808894 -122.256460
6732f1f5-616c-46bc-81e6-67c5319b3c73 31 37.802055 -122.401715
1774489540781376334 23 37.762899 -122.495389
429a3ffa-e0df-4497-b6e9-91e3ccb12c1c 15 37.857608 -122.261605
2d63ccd8-6a9a-49de-9404-2ebb9ac3bf59 27 37.806929 -122.411536
e4e5d6b1-a335-41a9-8efe-4c4d9294d6e2 27 37.771058 -122.402717
f630e61e-56b0-4f69-a91b-2e85b44dfcb7 19 37.855956 -122.259795
49754dc9-1925-4020-a599-704c9f064b03 19 37.773507 -122.416040
08f875e7-d696-4a4d-9656-43f07a953de4 15 37.870407 -122.299676
1784516117206143850 23 37.751472 -122.498558
e0c59a44-7e14-43bd-99e2-a294b3fc0951 19 37.807239 -122.289370
03eb8b17-d20f-400c-a98a-dcbc947228af 15 37.777791 -122.406432
930fe54f-5572-4900-8910-6041386560bf 19 37.769244 -122.426964
1a7a0757-fbbb-497e-b92b-cb0817cab274 19 37.742075 -122.386602
2815280a-8263-4537-a944-4fdc32774fde 23 37.775120 -122.464998
ab03623f-6fe9-4e9b-b38b-6e98513082d1 24 37.772438 -122.403924
e66227f7-bd49-46be-b5ee-ce6518ac9dd4 27 37.766594 -122.398198
9cac67a2-9219-455e-b3db-c771311c5b33 15 37.754522 -122.404039
8971b4a0-9868-422f-904c-d4c180fc34ae 29 37.780680 -122.450012
cd4b4099-e2f5-4d46-bc1f-ed96d22548cc 15 37.840364 -122.264488
5d2b4506-3169-4f9a-af15-31c78768917a 22 37.876573 -122.269528
41b2200f-7915-410b-95c6-084bc4d3dee8 19 37.730655 -122.444305
6156f831-ca96-459d-aafe-685420751e4d 27 37.776513 -122.411306
d79ae08e-a8d2-4aad-9f98-9b20afb8f6e0 18 37.786466 -122.398716
a4176220-2f51-47dd-82c4-342dc97867bd 23 37.867789 -122.265896
5f13426c-73f2-4272-a498-f11ff007e8d3 15 37.841800 -122.251535
f6c0f2ed-11cc-4b74-9d03-f2b298c9bd1b 23 37.759210 -122.421339
63b2136c-c947-473e-977e-8cc0e6347699 19 37.790803 -122.432590
7b2083d3-b1bb-4ef3-ba53-bebc831bd0a4 19 37.802767 -122.413276
1858693616015893032 19 37.778557 -122.477990
ef04d469-63f4-464a-946f-056da6318051 20 37.857567 -122.267558
35e3bf9b-4c65-4f2b-9d46-32afe9fe82d9 18 37.803968 -122.455079
482f48f4-7ed6-4e69-a778-a2aba0f39c80 35 37.767045 -122.390833
1822622c-b9e0-43fe-8bf9-9f26024aa426 31 37.774520 -122.409449
1779288244570497764 23 37.763874 -122.509526
4d1990b2-f487-43be-b436-018ad73ab0dd 19 37.855574 -122.263565
1779272240211880856 27 37.763721 -122.475374
1903579136030360500 27 37.772561 -122.448907
c7879d87-34c8-4b23-9c07-250fb012bd4b 15 37.742314 -122.423181
cae028f4-b136-4297-8f28-559986e3f810 19 37.758862 -122.412544
9a97cfb1-8882-4dfc-a075-2c22d646e457 31 37.764794 -122.394760
1859006602356631814 16 37.781758 -122.486029
1de96988-6dfc-4f97-8570-6d8664b6e88a 27 37.771793 -122.433708
a7da1857-747a-4507-9d8f-2a9f95f0babf 18 37.776311 -122.394495
38a49a05-7382-4a28-b6b1-b57c6fe99745 19 37.759211 -122.436797
1796768684962034320 28 37.774256 -122.401850
840ab61e-f6aa-4174-9881-5d57201ce1b9 28 37.788991 -122.392255
ea88423e-8147-4d3e-a51f-22430d3d728c 15 37.783757 -122.222603
971307f6-5491-4112-beac-6b6960af6c0d 15 37.835750 -122.262654
c2169cbb-4ff3-405a-a656-729171b13d47 31 37.720950 -122.478859
b4717e68-fb91-4e74-819f-4a9580a84ca5 23 37.849435 -122.252541
e7691d93-eed6-4388-b681-00ae0b455d23 35 37.757704 -122.391885
ed1bf0f9-aa06-4f57-8cd6-5775ff3c29f0 31 37.795001 -122.399970
b8c5214e-5d26-47d0-aba5-d62ef145d083 27 37.768545 -122.404237
b15389ba-6c9e-4c5a-bd3b-e4539b8b908c 32 37.771135 -122.445341
8e8eb1c3-1792-46e7-9c03-eb60e4271a52 23 37.797439 -122.433989
1776721445096440270 19 37.758900 -122.495129
16fbff76-56d1-4e2b-b735-ec21b8cd3181 27 37.773717 -122.411647
717e6e13-e1b2-4c13-944d-823a556c1635 15 37.811081 -122.243268
7c7ac914-40e5-426d-b9c4-f12b1a556be8 23 37.799953 -122.398525
0c9cb910-8442-4df6-a997-704d817583ab 27 37.766219 -122.431060
1838251762103669212 24 37.771700 -122.458282
083eaf2a-4d3f-4d83-986a-98f67f7f22b4 31 37.790296 -122.393875
c0d7ba8d-145a-40fc-aa06-f4c06fc49edb 27 37.740322 -122.376784
743f63f9-ee7d-46b9-9b71-2ac8ed0a4a26 15 37.797176 -122.403627
748ac5c0-bb8c-4a55-9c56-6c91b2e859e1 19 37.796593 -122.455688
9e3efff1-3d42-46fd-8206-4021277ba6c2 35 37.804562 -122.271738
d6ebe802-3db6-4106-b3c7-4791c801a91f 23 37.763735 -122.415524
7cec0a12-76ab-4472-b38c-8e8ad02688a5 15 37.853907 -122.289698
1846835113335406860 27 37.771589 -122.495772
1796350119944825152 19 37.751737 -122.495600
7dfe1c94-5eae-41a7-ad42-3d3f4c7610a3 24 37.722382 -122.443810
42952b44-cb91-43dd-bdbd-34e4f2a39046 25 37.772301 -122.393028
7d15210b-55fb-4456-8281-781cfa9d5594 27 37.768384 -122.451967
fa33d61b-8ba5-4c23-9603-8d9ebf167d5d 19 37.766100 -122.426659
987bd538-e619-4284-beb8-c13c65fcf38b 32 37.793096 -122.398836
b65fc6af-b92c-41c5-8c63-e26cdfa3cda1 19 37.768227 -122.420359
41c6b82b-2e59-4fa2-a7ad-f6cd0bcd9130 19 37.780949 -122.456303
25e8f173-3c6f-43d5-9806-af1c72f6f3d8 23 37.852477 -122.270213
44647200-5fea-47fc-a629-c1884554afb8 30 37.722001 -122.482735
faad71bc-21e3-4ce1-8b84-63f782a91d1b 35 37.797280 -122.398436
5215d3e4-b85a-4499-a460-1b038f7a2bf1 27 37.772354 -122.435857
11547c9b-2e36-4fc5-9e81-9d5817ae35dc 18 37.787327 -122.413278
fed768af-80bd-4567-9a94-df9b7e369433 23 37.724893 -122.443238
f2c2ba49-25e1-4493-8565-5df5af66e153 27 37.776101 -122.453093
1774487681060536806 19 37.753929 -122.488344
47f5b0d6-a2db-482c-9680-10759094c4a4 23 37.831275 -122.285633
34254a87-40e5-462a-804f-20dab65726e4 23 37.789279 -122.445069
cb20f487-2e7d-4c11-9f19-2b669ff9fd7f 23 37.797628 -122.423535
1797852360041415006 27 37.783844 -122.390002
1854261997570128336 19 37.720038 -122.433823
b2e9118f-aafb-49fb-b237-4ba08e21f51f 38 37.795392 -122.394203
1716540857410079456 12 37.774479 -122.413914
615bca10-5b2a-4b7e-876c-04c4d3d9e360 15 37.747300 -122.411403
618c724d-9025-470b-8621-4500a9b69773 15 37.880222 -122.269592
70cd5518-091f-4331-a80e-53df97db1a81 23 37.862464 -122.264791
f33b866f-ce2e-4d48-9b2a-cf566ba59039 19 37.858473 -122.253253
270425db-c369-4d4b-b8de-fae86c896a3c 23 37.805189 -122.294617
e9b45d4b-900e-4d9f-bb75-74dcea012859 19 37.814988 -122.274844
ed438146-1615-45c6-bf54-07e2de0adcf1 27 37.794160 -122.421568
ec02b98c-1713-4033-9466-47146c77d476 16 37.716161 -122.440106
a5c8beca-df86-4cac-8229-ac1d7b010401 23 37.765429 -122.421890
d82d9e94-bb62-4001-b6ad-50603199554d 23 37.804648 -122.402087
42019e90-fa74-4a77-9051-5dfed81a32de 23 37.833294 -122.256224
5ea1329c-9fe6-4c24-9de7-34967a9fa428 19 37.840945 -122.291360
702e67bf-a75e-4352-8b20-425a19c1845c 27 37.775211 -122.511208
c8a342d4-3bf7-4619-9ae1-9b382d5440e1 19 37.800287 -122.425786
a5c3e383-f1b0-449f-8ad4-96291f38c636 31 37.785360 -122.431802
a6bfff23-97d9-4a9d-b999-dd85168d8812 29 37.780760 -122.394989
0b81b2ae-d9bf-4b66-b5e0-687205d4bc12 15 37.869967 -122.286533
a6c2bd25-bdaf-4548-baeb-e203cfa52b3e 19 37.733093 -122.390973
38a24ab3-8b5e-4d6d-804b-d4e89d19601e 35 37.775235 -122.397437
7dd926da-25ee-48fd-9de7-ad59a83f94a8 31 37.784419 -122.439361
9202aa09-26ee-4220-9281-c66b7bbe7b38 15 37.747858 -122.424986
71a4bb9f-1cec-4b1e-9534-51e82c9201d0 23 37.727395 -122.435474
e01b3ae0-0543-484f-9085-bff4af3c174c 19 37.807171 -122.409279
fdbfa7f9-d3eb-4c9d-ab6c-0e3300da314e 27 37.767079 -122.407359
10c593a0-39c8-45ec-bbf6-fd7fbdf30cb5 23 37.803030 -122.270496
759c388e-ab9b-40c2-ae96-ee5190264916 22 37.755213 -122.420975
94b81aae-caf3-4ad6-867f-353057ad98d5 28 37.804432 -122.433523
4fea6876-e80d-4a29-9966-820ac15cd3b4 15 37.841924 -122.288045
578f166a-d83f-4730-b12d-f1384b7b8c44 25 37.777870 -122.422953
67ed16db-4800-4671-bba4-e8ef52d6d74e 23 37.835788 -122.251621
0c9f99fe-9f18-4489-bf50-c744a7288819 23 37.799676 -122.452599
6ab85eb1-e112-4c57-8a44-110120d68a1d 31 37.781074 -122.411738
ce264eb5-ebfe-4a03-8bd3-e319c32614ec 27 37.797320 -122.265320
578169a8-b821-427d-934e-0b5329577ea4 15 37.754884 -122.425649
b53670c4-7b44-4b35-88da-c8763a8802a2 19 37.776664 -122.407908
86e91819-05c0-4150-ab16-83d8480dc7f4 19 37.744067 -122.421472
fde4cecd-7497-4bdb-a452-0e1a755e7759 27 37.777053 -122.429558
31871354-8b20-4566-9044-f70ac57026dc 23 37.836182 -122.287180
f503bee7-b169-43c4-a1ef-5b3ddd859a7a 27 37.728282 -122.450695
1883861960584512130 23 37.800494 -122.432759
2dbb5c93-f749-47b9-bcad-ce6c3b26ba35 27 37.800002 -122.266438
316f6785-47aa-4e37-b81b-3cf829bf5120 15 37.830545 -122.273937
fb39d594-8fdb-440e-80c5-8a544b339007 30 37.800496 -122.410887
1784515760723857816 19 37.753005 -122.508540
60e50c5b-b924-4c2d-83bb-c8fe97e6c4c3 33 37.789710 -122.405484
e061c062-a4eb-4a4d-a19c-a6c6e3e03e1d 23 37.786611 -122.450052
874b7cea-2d90-4978-bc49-b9a38b597f81 23 37.868911 -122.258786
e70c8987-0178-46f2-941f-1fd0eb306ed9 19 37.763443 -122.483554
a1e0b4b2-2c5c-4201-a78c-9e8a2152ab4e 35 37.783899 -122.408445
790da352-5aaa-4bb9-8453-e8ec2f78c038 11 37.850222 -122.260172
6c4a9d85-6ef7-43fc-82a5-172d1a045539 15 37.740048 -122.383436
1835733187981824398 23 37.805454 -122.413668
1853888259818405998 15 37.723265 -122.437826
e5741f79-1c88-4f19-8f34-59b4ab198375 23 37.839543 -122.298718
76d7eeec-413a-4940-9bc2-8222d35f8fdc 15 37.851376 -122.252523
76d741e6-6b22-4d6a-a16f-8dbd7ab51c6f 23 37.827757 -122.256716
d6ced8f4-977a-441a-86f0-27381b495794 11 37.764685 -122.419927
1854258814999361838 23 37.713185 -122.433405
ddc82a89-0b7e-41a7-ba69-05e3776d13cf 15 37.794396 -122.253842
7686b58c-88a3-4ca8-a898-d4bcccf520b3 27 37.795195 -122.273970
40aad9cb-3190-4190-b73f-95aa661cec18 27 37.764965 -122.399025
b96ee0c1-a83b-4f0c-9eae-4592672b3e86 19 37.819381 -122.261928
ffbf423a-2c1b-447a-a47d-9c1fddd152be 19 37.838800 -122.258732
8d2b8bc1-39ed-43c4-83ca-6da147d76bea 15 37.782280 -122.407313
bf116a73-3718-46c1-ac14-c295963150ae 35 37.773793 -122.421239
91ab197f-ceb5-4dbe-b907-532afa8db43b 27 37.773587 -122.471357
6197f964-9002-4ddb-b4df-70d0bcf25ee9 15 37.756808 -122.405943
e0ae39c6-90d9-4302-8da9-582cdaaa2a60 40 37.732813 -122.434140
53bea4e6-b907-424c-b519-d286ffb713d8 27 37.761420 -122.426435
08a1a4d2-e83a-4911-8743-41006698f4da 23 37.756708 -122.421025
1838253785033265540 27 37.772908 -122.465931
8d63ada7-a461-44c8-999d-4a8a45117e90 19 37.804037 -122.262409
76709a87-13a8-4df3-a971-073c79fcf6b0 23 37.865847 -122.267443
1782266301159479792 21 37.757000 -122.502551
7d463937-ff3e-4fb2-802a-f5b7cca1159e 19 37.775834 -122.402692
8013d0b6-dd3a-4f9f-9fee-a1e6e21aef90 27 37.783176 -122.393378
003d58af-e449-4800-aa6d-eb1bba8ad68d 27 37.726266 -122.479462
38a02670-3056-43fb-8271-20fbf6baa538 27 37.769818 -122.429148
9818c353-b93e-4775-b23c-d602913945ca 23 37.781722 -122.492844
72266876-876c-41a9-a1d7-c4b4306b42c3 19 37.869060 -122.293400
272f64c8-d2aa-4fe8-8fcd-9853367dc8b8 24 37.786578 -122.453423
c8b190cd-c4a1-4597-bb18-3d9cc786e9cb 15 37.875321 -122.260155
5f90cd60-c199-4919-a20c-a2e417627b9d 35 37.775993 -122.393006
51e8e63d-0883-47e0-b280-210e0c990a49 23 37.764224 -122.467377
8b4f5169-6d0c-4d43-aa31-d243c5aec7ec 19 37.784872 -122.400876
86fae8b7-9d4f-499a-9437-422a07103c57 27 37.779115 -122.436862
afa2db8d-61bb-461a-8019-d5cd2aa1ec25 23 37.771762 -122.398438
ba3699d9-448e-4246-aa88-b7543383af4e 23 37.736296 -122.389970
4f7840d9-aca0-4a53-8664-e9e043d21a72 31 37.777569 -122.426569
b32262f7-54fe-4ea7-9859-e761407169a5 27 37.731085 -122.476163
664a552b-479c-40c3-b702-6b0b63751ce3 19 37.799208 -122.434122
3e870ef6-b3ee-4e56-9d22-156fdb2f8155 19 37.822684 -122.272924
fa0488df-ff17-42f1-9250-5a2bef70072b 23 37.760343 -122.387449
3144f47a-86f7-40f6-9ff0-5c8120babf6a 27 37.782405 -122.439446
fb66d43b-6d13-411c-ac2d-e26fbca0b0f2 20 37.746909 -122.420097
9d5eb122-9e8b-49db-bf9c-a73c9e88c8d2 19 37.737040 -122.394498
59cb1eda-68ac-43fd-a05a-9250d7f9ace3 22 37.801750 -122.456363
5a895f98-fd79-4db0-b19f-e2d312acf148 27 37.782442 -122.471987
2f20969c-74f7-4b6a-8e23-d4d1a31b75f5 27 37.769263 -122.407054
21883e7a-ea31-4cfc-843a-ca8263b39fda 35 37.787492 -122.398285
22a9d86b-ba44-4f2f-b167-355f99c7968c 27 37.771229 -122.400886
6064907e-3871-4b2c-829b-d01406cee6fb 15 37.790140 -122.242373
dfaaaa16-03ba-40b5-8360-6ebfc97ea541 18 37.731921 -122.389886
1864948538934258100 19 37.720634 -122.447538
1854263543758355442 19 37.720240 -122.425312
d1e31ce1-f129-48e0-bfe9-ba2674ed2daa 23 37.866249 -122.299371
83b33e8d-bf8c-4a2a-8ee3-942834af27b4 27 37.776247 -122.426203
d09b983e-bbce-4501-9e3c-7dc0fe605ff3 15 37.731657 -122.451122
8b2524c3-cc5f-4a3d-97f6-224a540d3ecc 31 37.781361 -122.418530
a967125a-632a-4423-8ccd-61e9fe92b02f 27 37.764783 -122.390897
28844b82-850f-4e02-95c6-59d6076e8516 27 37.770314 -122.391237
1837175508962468214 23 37.770479 -122.510594
9d47758e-44c7-4a16-a66a-efe7f942e7d1 23 37.780450 -122.431946
4a6b5ab4-b2d8-4657-b93f-a71bc7007283 19 37.855783 -122.283127
1867619298909571302 23 37.790588 -122.418933
71af92f2-0999-4917-b7da-36e122a8f967 19 37.734966 -122.429772
36d93f40-149d-4b0d-ab4c-ea4aad093937 19 37.796471 -122.416858
9477b039-8d61-4917-b03a-43efb7d55c90 19 37.738901 -122.389525
bde0daf3-435d-4e6a-a477-ec9a4b4c17f7 15 37.834174 -122.272968
a40fc1eb-e8e9-4d41-8f77-71365f0d9064 23 37.787290 -122.394380
e60d1fa9-6274-4137-9fa2-160a32e29afa 23 37.773238 -122.399998
f7cd5ed5-b319-4723-93d2-188e3c3333e5 39 37.778588 -122.392553
673c88d0-961a-45ff-b394-ac9a33e58d55 19 37.750900 -122.427411
f6aa360a-a056-4e50-ad1d-f67a35501595 15 37.725603 -122.476561
1781564836591126776 19 37.752809 -122.504261
7f44afe0-3e39-41d5-a73d-121395143d81 27 37.780364 -122.472809
5292350c-9e2a-4d8d-bed5-b2738edc1551 31 37.773562 -122.442571
6e52cb4a-6cd5-4d29-ad74-68e3b6aa854f 15 37.750434 -122.390447
b48ebe9a-8d7b-4ac1-b0da-db5978404330 22 37.784078 -122.411926
6327ad76-fdd0-4ea8-a09a-f1bccca719b3 23 37.791401 -122.391038
a845426e-b1fe-4dab-b7a5-b6e581f4d7dc 15 37.810743 -122.291415
d006bbb9-ba51-4958-9c4f-cdd78527bfa1 19 37.769223 -122.434062
04059da9-ebad-42e8-928b-14e5e3edf26f 15 37.849595 -122.265569
