662
6800
0 19.4300 -99.1785
208 17 19.4270 -99.2128
209 19 19.3979 -99.1672
210 21 19.3964 -99.1609
211 19 19.4007 -99.1638
212 19 19.3987 -99.1613
213 19 19.3913 -99.1594
214 27 19.4181 -99.1747
215 23 19.4290 -99.1536
216 27 19.3885 -99.1606
217 23 19.3922 -99.1640
218 19 19.4282 -99.1700
219 27 19.4279 -99.1914
220 23 19.3862 -99.1606
221 19 19.4117 -99.1901
222 19 19.3941 -99.1621
223 19 19.4100 -99.1880
224 15 19.4299 -99.1776
225 31 19.4351 -99.1461
226 27 19.4342 -99.1731
227 23 19.4377 -99.1771
228 11 19.4337 -99.1467
229 27 19.4048 -99.1747
230 15 19.4341 -99.1798
231 25 19.4444 -99.1797
232 31 19.3985 -99.1573
233 19 19.4461 -99.1817
234 33 19.4354 -99.1503
235 27 19.4310 -99.1822
236 33 19.4373 -99.1796
237 23 19.4371 -99.1584
238 25 19.4269 -99.1556
239 23 19.4392 -99.1811
240 27 19.4334 -99.1551
241 31 19.4383 -99.1522
242 35 19.4402 -99.1562
243 33 19.4368 -99.1539
244 23 19.4318 -99.1774
245 35 19.4421 -99.1844
246 31 19.4411 -99.1617
247 63 19.4267 -99.1940
249 35 19.4224 -99.1504
250 11 19.4333 -99.1440
251 31 19.4369 -99.1340
252 55 19.4293 -99.2022
253 11 19.4271 -99.1371
254 23 19.4177 -99.1627
255 35 19.4377 -99.1640
256 19 19.4307 -99.1337
257 31 19.4197 -99.1759
258 35 19.4131 -99.1716
259 25 19.4320 -99.1397
260 23 19.4309 -99.1603
261 23 19.4256 -99.1714
262 33 19.4087 -99.1768
263 27 19.4276 -99.1674
264 35 19.4072 -99.1721
265 36 19.4253 -99.1711
266 15 19.4341 -99.1624
267 39 19.4245 -99.1732
268 38 19.4193 -99.1550
269 11 19.4350 -99.1337
270 35 19.4211 -99.1547
271 31 19.4159 -99.1595
272 23 19.4365 -99.1315
273 23 19.4350 -99.1739
275 19 19.4302 -99.1814
276 35 19.3543 -99.1624
277 31 19.3947 -99.1755
278 15 19.4241 -99.1613
279 43 19.4292 -99.1627
280 19 19.4276 -99.1770
281 15 19.4293 -99.1754
282 31 19.4272 -99.1603
283 23 19.4289 -99.1798
284 31 19.4329 -99.1835
285 15 19.4313 -99.1881
286 23 19.4338 -99.1997
287 19 19.4361 -99.1989
288 17 19.4386 -99.2063
289 29 19.4195 -99.1664
290 33 19.4165 -99.1790
291 15 19.4312 -99.1635
292 35 19.4335 -99.1678
293 31 19.4415 -99.1653
294 28 19.4249 -99.1723
295 39 19.4288 -99.1644
296 35 19.4208 -99.1714
297 27 19.4203 -99.1744
298 35 19.4237 -99.1726
299 23 19.4247 -99.1633
300 31 19.4289 -99.1854
301 23 19.4318 -99.2074
302 35 19.4336 -99.1885
303 27 19.4408 -99.1770
304 31 19.4390 -99.1775
305 39 19.4427 -99.1523
306 23 19.4405 -99.1937
307 39 19.4335 -99.2078
309 27 19.4450 -99.1941
311 19 19.4338 -99.1662
312 23 19.4263 -99.2033
313 75 19.4440 -99.1522
314 19 19.4375 -99.1872
315 25 19.4342 -99.1898
316 25 19.4318 -99.2016
317 27 19.4341 -99.1941
318 25 19.4248 -99.1718
319 23 19.4361 -99.2010
320 17 19.4325 -99.1592
321 15 19.4293 -99.1970
322 33 19.4288 -99.2013
323 17 19.4313 -99.1582
324 35 19.4312 -99.1916
325 33 19.3675 -99.1817
326 31 19.4400 -99.2007
327 27 19.4168 -99.1738
328 27 19.4129 -99.1607
329 31 19.4133 -99.1641
330 35 19.4082 -99.1599
331 21 19.4312 -99.1856
332 35 19.4420 -99.1593
333 27 19.4180 -99.1684
334 23 19.4040 -99.1843
335 15 19.4359 -99.1799
336 23 19.4431 -99.1625
337 23 19.4216 -99.1580
338 19 19.4133 -99.1753
339 35 19.4138 -99.1694
340 23 19.4206 -99.1633
341 25 19.4117 -99.1738
342 31 19.4266 -99.1445
343 19 19.4264 -99.1782
344 15 19.4125 -99.1885
345 27 19.4417 -99.1556
346 27 19.4105 -99.1609
347 23 19.4459 -99.1614
348 23 19.4436 -99.1649
349 27 19.4450 -99.1571
350 27 19.4049 -99.1625
352 19 19.4266 -99.1681
353 15 19.4326 -99.1550
354 19 19.4080 -99.1879
355 39 19.4187 -99.1719
356 19 19.4362 -99.1419
357 19 19.3992 -99.1799
358 23 19.4403 -99.1635
359 35 19.4243 -99.1803
360 23 19.3565 -99.1695
361 35 19.4306 -99.1425
362 23 19.3640 -99.1808
363 19 19.4069 -99.1696
364 27 19.3580 -99.1701
365 23 19.4040 -99.1776
366 23 19.3676 -99.1850
367 35 19.4067 -99.1680
368 19 19.3553 -99.1656
369 19 19.3574 -99.1638
370 35 19.4148 -99.1851
371 23 19.4075 -99.1651
372 15 19.4067 -99.1783
373 35 19.4101 -99.1755
374 35 19.4075 -99.1774
375 35 19.4052 -99.1564
376 35 19.4162 -99.1708
377 23 19.4030 -99.1749
378 23 19.3620 -99.1550
379 27 19.4025 -99.1782
380 31 19.3931 -99.1795
381 31 19.4020 -99.1713
382 27 19.3887 -99.1839
383 31 19.3999 -99.1666
384 23 19.4112 -99.1855
385 35 19.3977 -99.1699
386 27 19.3944 -99.1589
387 15 19.3953 -99.1817
388 19 19.3916 -99.1773
389 15 19.3858 -99.1863
390 27 19.3920 -99.1627
391 31 19.3903 -99.1848
392 27 19.4032 -99.1660
393 35 19.3962 -99.1569
394 25 19.3855 -99.1697
395 23 19.3943 -99.1588
396 27 19.3890 -99.1632
397 31 19.3856 -99.1582
398 23 19.3708 -99.1874
399 19 19.4355 -99.2064
400 35 19.3915 -99.1662
401 27 19.3946 -99.1651
402 19 19.4020 -99.1564
403 27 19.4314 -99.1325
404 35 19.3950 -99.1738
405 31 19.3841 -99.1855
406 19 19.3784 -99.1819
407 31 19.3737 -99.1698
408 27 19.3911 -99.1712
409 31 19.3969 -99.1663
410 23 19.3748 -99.1735
411 27 19.3842 -99.1633
412 23 19.3697 -99.1796
413 19 19.3779 -99.1666
414 27 19.3713 -99.1776
415 39 19.3749 -99.1858
416 19 19.3845 -99.1761
417 19 19.3824 -99.1599
418 15 19.3927 -99.1847
419 35 19.3799 -99.1772
420 39 19.3734 -99.1795
421 19 19.4355 -99.1847
422 19 19.3716 -99.1702
423 30 19.3662 -99.1779
424 27 19.3865 -99.1751
425 35 19.3757 -99.1856
426 19 19.3684 -99.1775
427 23 19.3808 -99.1839
428 19 19.3820 -99.1733
429 26 19.3850 -99.1741
430 26 19.3964 -99.1727
431 23 19.3785 -99.1743
432 31 19.3721 -99.1615
433 15 19.3813 -99.1702
434 19 19.3635 -99.1708
435 31 19.4018 -99.1591
436 19 19.4035 -99.1817
437 31 19.3738 -99.1574
438 23 19.4360 -99.1948
439 35 19.4381 -99.1752
440 23 19.4423 -99.2052
441 23 19.4409 -99.1817
442 19 19.4363 -99.1749
443 27 19.3895 -99.1575
444 19 19.3595 -99.1594
445 31 19.3612 -99.1677
446 15 19.4345 -99.1381
447 27 19.4177 -99.1553
448 31 19.3793 -99.1612
449 27 19.3710 -99.1657
450 23 19.4068 -99.1805
451 25 19.4382 -99.2038
452 35 19.3890 -99.1748
453 27 19.3784 -99.1440
454 27 19.3709 -99.1587
455 23 19.4218 -99.1669
456 23 19.4431 -99.1776
457 23 19.3914 -99.1790
458 15 19.4301 -99.2001
459 23 19.4385 -99.1727
460 19 19.3730 -99.1748
461 31 19.4248 -99.2037
462 23 19.3806 -99.1671
463 23 19.4488 -99.1568
464 25 19.3938 -99.1711
465 19 19.4285 -99.1717
466 35 19.4490 -99.1702
467 23 19.4107 -99.1659
468 31 19.4120 -99.1557
469 39 19.4455 -99.1669
470 23 19.4575 -99.1595
471 17 19.4108 -99.1681
472 23 19.4383 -99.1905
473 35 19.3670 -99.1674
474 19 19.4494 -99.1825
475 35 19.4534 -99.1746
476 27 19.4553 -99.1791
477 37 19.4531 -99.1665
478 23 19.4589 -99.1592
479 51 19.4527 -99.1702
480 35 19.4492 -99.1734
481 19 19.4556 -99.1751
482 27 19.4596 -99.1851
483 31 19.4603 -99.1883
484 39 19.4560 -99.1660
485 19 19.4287 -99.2066
486 27 19.4527 -99.1580
487 23 19.4448 -99.1784
488 27 19.4491 -99.1600
489 23 19.4373 -99.1696
490 31 19.4303 -99.1486
491 23 19.4494 -99.1766
492 31 19.3630 -99.1832
493 27 19.4505 -99.1574
494 23 19.4540 -99.1525
495 23 19.3508 -99.1554
496 35 19.3632 -99.1870
497 35 19.3501 -99.1600
498 23 19.3450 -99.1578
499 23 19.3442 -99.1501
500 23 19.3475 -99.1524
501 31 19.3472 -99.1586
502 27 19.3464 -99.1457
503 39 19.3623 -99.1488
504 27 19.3989 -99.1512
505 23 19.3532 -99.1638
506 39 19.3516 -99.1646
507 27 19.3821 -99.1540
508 31 19.3875 -99.1539
509 31 19.3757 -99.1530
510 23 19.3521 -99.1580
511 31 19.3846 -99.1505
512 19 19.3491 -99.1696
513 33 19.3470 -99.1788
514 27 19.3568 -99.1718
515 31 19.3818 -99.1481
516 35 19.3925 -99.1462
517 27 19.4200 -99.1410
518 23 19.3473 -99.1708
519 23 19.3514 -99.1755
520 23 19.3813 -99.1458
521 23 19.3507 -99.1468
522 19 19.3764 -99.1559
523 23 19.4204 -99.1468
524 31 19.3846 -99.1398
525 35 19.3755 -99.1441
526 31 19.3516 -99.1509
527 31 19.3881 -99.1484
528 31 19.4116 -99.1531
529 35 19.3775 -99.1481
530 23 19.3818 -99.1430
531 27 19.3997 -99.1451
532 23 19.3658 -99.1444
533 31 19.3909 -99.1430
534 27 19.3701 -99.1459
535 23 19.4180 -99.1446
536 23 19.3645 -99.1470
537 27 19.4129 -99.1387
538 22 19.4441 -99.1674
539 23 19.4194 -99.1498
540 27 19.4216 -99.1434
541 23 19.3875 -99.1463
542 23 19.4171 -99.1456
543 23 19.3986 -99.1377
544 23 19.4195 -99.1532
545 27 19.3722 -99.1464
546 23 19.3555 -99.1790
547 27 19.4109 -99.1450
548 23 19.3549 -99.1536
549 23 19.3548 -99.1754
550 27 19.3944 -99.1433
551 15 19.4470 -99.1543
552 27 19.4432 -99.2025
553 23 19.3620 -99.1752
554 31 19.3549 -99.1846
555 35 19.4162 -99.1349
556 27 19.4086 -99.1511
557 23 19.3615 -99.1774
558 33 19.4231 -99.1349
559 27 19.3589 -99.1829
560 27 19.3586 -99.1527
561 19 19.4157 -99.1412
562 27 19.3522 -99.1784
563 27 19.4543 -99.1726
564 19 19.3493 -99.1649
566 31 19.4070 -99.1438
567 19 19.4098 -99.1416
568 31 19.4132 -99.1435
569 31 19.3992 -99.1406
570 27 19.3558 -99.1494
571 27 19.3729 -99.1492
572 15 19.3493 -99.1791
573 19 19.3675 -99.1488
574 23 19.3783 -99.1584
575 23 19.4622 -99.1783
576 39 19.3706 -99.1423
577 19 19.3571 -99.1602
578 35 19.4604 -99.1743
579 31 19.3516 -99.1848
580 31 19.3900 -99.1511
581 27 19.4198 -99.1359
582 23 19.3640 -99.1504
583 11 19.4656 -99.1863
584 23 19.3589 -99.1780
585 31 19.4023 -99.1533
586 31 19.4705 -99.1885
587 11 19.4683 -99.1656
588 23 19.4648 -99.1632
589 19 19.4667 -99.1803
590 27 19.3970 -99.1551
591 11 19.4654 -99.1792
592 19 19.4649 -99.1772
593 27 19.4664 -99.1731
594 27 19.4683 -99.1774
595 23 19.3559 -99.1575
596 23 19.3567 -99.1533
597 27 19.3481 -99.1491
598 23 19.4518 -99.1546
599 23 19.3671 -99.1428
600 27 19.4237 -99.1480
601 15 19.4054 -99.1432
602 31 19.3925 -99.1505
603 27 19.3981 -99.1483
604 19 19.3617 -99.1439
605 27 19.4021 -99.1430
606 19 19.4565 -99.1693
607 15 19.4405 -99.1746
608 31 19.3958 -99.1453
609 27 19.3477 -99.1869
610 19 19.4618 -99.1622
611 23 19.4498 -99.1631
612 11 19.4553 -99.1814
613 23 19.4265 -99.1335
614 23 19.3521 -99.1621
615 11 19.3909 -99.1390
616 23 19.3460 -99.1730
617 11 19.3544 -99.1478
618 31 19.3525 -99.1649
619 19 19.3614 -99.1506
620 27 19.3441 -99.1559
621 23 19.4551 -99.1577
622 7 19.4537 -99.1638
623 19 19.4012 -99.1375
624 27 19.4223 -99.1399
625 31 19.4010 -99.1480
626 19 19.3469 -99.1639
627 7 19.4489 -99.1793
628 31 19.3826 -99.1566
629 26 19.3795 -99.1409
630 27 19.3951 -99.1395
631 27 19.3618 -99.1868
632 27 19.4650 -99.1605
633 31 19.3931 -99.1520
634 36 19.3646 -99.1863
635 35 19.4081 -99.1378
636 19 19.4459 -99.1704
637 11 19.4146 -99.1359
638 23 19.3952 -99.1550
639 7 19.4397 -99.1689
640 23 19.3599 -99.1651
641 27 19.4176 -99.1410
642 23 19.3593 -99.1444
643 51 19.3884 -99.1398
644 15 19.3449 -99.1636
645 31 19.3872 -99.1437
646 23 19.3682 -99.1519
647 15 19.4588 -99.1645
648 15 19.4118 -99.1409
649 7 19.3849 -99.1536
650 27 19.3605 -99.1475
651 27 19.4464 -99.1760
652 27 19.3893 -99.1563
653 27 19.3709 -99.1516
654 19 19.3794 -99.1501
655 27 19.4114 -99.1357
656 39 19.4696 -99.1898
657 31 19.4409 -99.2050
658 27 19.4135 -99.1480
659 33 19.4707 -99.1783
660 11 19.3950 -99.1389
662 19 19.4162 -99.1495
663 23 19.4177 -99.1528
664 27 19.4047 -99.1369
665 27 19.4063 -99.1388
666 19 19.4670 -99.1629
667 31 19.4475 -99.1554
668 23 19.4448 -99.1703
669 27 19.3504 -99.1872
670 19 19.4095 -99.1359
671 15 19.4705 -99.1700
672 19 19.4711 -99.1653
673 19 19.4624 -99.1837
674 19 19.4696 -99.1841
