611
7500
0 40.3971 -3.6715
1539 44 40.4471 -3.7002
1540 43 40.4442 -3.6956
1541 43 40.4415 -3.6927
1542 43 40.4451 -3.6908
1543 44 40.4454 -3.6853
1544 43 40.4457 -3.6914
1545 44 40.4394 -3.6904
1546 47 40.4388 -3.6831
1547 32 40.4354 -3.6894
1548 43 40.4334 -3.6879
1549 43 40.4290 -3.6783
1550 47 40.4324 -3.6756
1551 43 40.4299 -3.6713
1552 39 40.4443 -3.6788
1553 43 40.4484 -3.6794
1554 43 40.4511 -3.6814
1555 43 40.4499 -3.6879
1557 47 40.4488 -3.6954
1558 43 40.4525 -3.6989
1559 43 40.4523 -3.6936
1560 44 40.4548 -3.6946
1561 43 40.4573 -3.7009
1562 44 40.4592 -3.6915
1564 43 40.4587 -3.6846
1565 43 40.4544 -3.6836
1566 44 40.4572 -3.6763
1567 47 40.4222 -3.7221
1568 43 40.4035 -3.7106
1569 39 40.4038 -3.7064
1570 47 40.3972 -3.6946
1571 63 40.3929 -3.6976
1572 47 40.4139 -3.7134
1573 47 40.4137 -3.7175
1574 43 40.4046 -3.6959
1575 44 40.4016 -3.7138
1576 44 40.4011 -3.7044
1577 47 40.3997 -3.6984
1578 43 40.4008 -3.6935
1579 44 40.3983 -3.7025
1580 47 40.3974 -3.7065
1581 40 40.3962 -3.6983
1583 43 40.3914 -3.6942
1584 44 40.4029 -3.6788
1585 44 40.3979 -3.6693
1586 43 40.3940 -3.6759
1587 47 40.4182 -3.6764
1588 43 40.4187 -3.6658
1589 43 40.4256 -3.6693
1590 44 40.4260 -3.6653
1591 44 40.4251 -3.6615
1592 43 40.4347 -3.6781
1593 43 40.4301 -3.6638
1594 47 40.4313 -3.6590
1595 43 40.4351 -3.6555
1596 43 40.4343 -3.6834
1597 39 40.4346 -3.6741
1598 47 40.4318 -3.6715
1599 47 40.4325 -3.6656
1600 44 40.4373 -3.6772
1601 44 40.4392 -3.6754
1602 47 40.4442 -3.6752
1603 43 40.4516 -3.6779
1604 43 40.4320 -3.6891
1605 47 40.4344 -3.7149
1606 44 40.4338 -3.7046
1607 43 40.4387 -3.7038
1608 47 40.4413 -3.7083
1609 44 40.4417 -3.7145
1610 43 40.4476 -3.7040
1611 43 40.4535 -3.7033
1612 43 40.4607 -3.6989
1613 39 40.4630 -3.6973
1614 38 40.4663 -3.6891
1615 43 40.4657 -3.6887
1616 27 40.4197 -3.7027
1617 43 40.4206 -3.7024
1618 47 40.3982 -3.7166
1619 43 40.3890 -3.7002
1620 44 40.4434 -3.6569
1621 43 40.4296 -3.6408
1622 47 40.4141 -3.7290
1623 43 40.4809 -3.6891
1624 43 40.4105 -3.6573
1625 42 40.4084 -3.6467
1626 44 40.4062 -3.6514
1627 43 40.4005 -3.6347
1628 43 40.3918 -3.7027
1629 47 40.4064 -3.7246
1630 47 40.4090 -3.7287
1631 44 40.4025 -3.6603
1632 43 40.3990 -3.6608
1633 44 40.3938 -3.6659
1634 38 40.3944 -3.7080
1635 43 40.4369 -3.6487
1636 44 40.4437 -3.6488
1637 44 40.4398 -3.6557
1638 47 40.4328 -3.6486
1639 44 40.4230 -3.6556
1640 44 40.4261 -3.6511
1641 43 40.3890 -3.6911
1642 47 40.4076 -3.7171
1644 44 40.4562 -3.6933
1645 43 40.4567 -3.7078
1646 43 40.4367 -3.6610
1647 43 40.4378 -3.6678
1648 43 40.4395 -3.6629
1649 43 40.4350 -3.6701
1650 43 40.4400 -3.7176
1651 44 40.4364 -3.7101
1652 47 40.4360 -3.6992
1653 43 40.4384 -3.6928
1654 47 40.4743 -3.6880
1655 44 40.4795 -3.6853
1656 47 40.4406 -3.6858
1657 43 40.4442 -3.6668
1658 43 40.4717 -3.6840
1659 39 40.4555 -3.6884
1660 43 40.4610 -3.6766
1661 43 40.4636 -3.6853
1662 43 40.4464 -3.7138
1663 43 40.4389 -3.7305
1664 44 40.4443 -3.7269
1665 39 40.4427 -3.7268
1666 44 40.4483 -3.7273
1667 43 40.4506 -3.7297
1951 43 40.3871 -3.7061
1952 43 40.3784 -3.7004
1953 43 40.3672 -3.7039
1954 43 40.3827 -3.7077
1955 43 40.3700 -3.6940
1956 43 40.3735 -3.7133
1957 43 40.4535 -3.6620
1958 43 40.4383 -3.6389
1959 43 40.4415 -3.6411
1960 47 40.4548 -3.6558
1961 43 40.4590 -3.6604
1962 43 40.4512 -3.6522
1963 47 40.4530 -3.5941
1964 43 40.4736 -3.6758
1965 43 40.4357 -3.6423
1966 43 40.4297 -3.6534
1967 43 40.4289 -3.6324
1968 43 40.4629 -3.6509
1969 43 40.4631 -3.6706
1970 43 40.4679 -3.6779
1971 43 40.4765 -3.6762
1972 43 40.4664 -3.6723
1973 43 40.4673 -3.6543
1974 47 40.4070 -3.6319
1975 43 40.4001 -3.6293
1976 43 40.4005 -3.6464
1977 47 40.3888 -3.6460
1978 47 40.3787 -3.6622
1979 47 40.3864 -3.6675
1980 47 40.4385 -3.6194
1981 43 40.4191 -3.6242
1982 47 40.4431 -3.6178
1983 43 40.4467 -3.6122
1984 47 40.4450 -3.5895
1985 43 40.4407 -3.6274
1986 43 40.3854 -3.6885
1987 43 40.3951 -3.7211
1988 43 40.3947 -3.7315
1989 43 40.3831 -3.7032
1990 43 40.3773 -3.7159
1991 24 40.4546 -3.5877
1992 47 40.4548 -3.5981
1993 43 40.4293 -3.6465
1994 47 40.4815 -3.6938
1995 43 40.4481 -3.6972
1996 43 40.4695 -3.6969
1997 43 40.4655 -3.6951
1998 43 40.3984 -3.7359
1999 43 40.4046 -3.7451
2000 43 40.4026 -3.6419
2001 44 40.3808 -3.6365
2002 39 40.4636 -3.7045
2003 47 40.3814 -3.6238
2004 43 40.3918 -3.7172
2005 43 40.3916 -3.7275
2006 44 40.4247 -3.6395
2007 47 40.4080 -3.7351
2008 43 40.3827 -3.6979
2009 43 40.3826 -3.6630
2010 47 40.3762 -3.6559
2011 47 40.3765 -3.6294
2012 47 40.3587 -3.6895
2013 43 40.4795 -3.6965
2014 43 40.4756 -3.7103
2015 43 40.4696 -3.7153
2017 43 40.3934 -3.6890
2019 43 40.4228 -3.7232
2020 43 40.4618 -3.7122
2021 43 40.4714 -3.6679
2022 43 40.4425 -3.6237
2023 47 40.4024 -3.6103
2024 44 40.3884 -3.6533
2025 43 40.4643 -3.6650
2026 44 40.3902 -3.6705
2027 44 40.3814 -3.6686
2028 44 40.4002 -3.6640
2029 44 40.4000 -3.6538
2030 44 40.3952 -3.6493
2031 44 40.3914 -3.6415
2032 44 40.3919 -3.6571
2033 44 40.3854 -3.7118
2034 44 40.4768 -3.6714
2035 44 40.4243 -3.6289
2036 44 40.4266 -3.6580
2037 44 40.4768 -3.6627
2038 44 40.4231 -3.6235
2039 44 40.4321 -3.6265
2040 47 40.3491 -3.7110
2041 44 40.3925 -3.7222
2042 44 40.3855 -3.7182
2043 44 40.4094 -3.7396
2044 44 40.4074 -3.7473
2045 44 40.4099 -3.6526
2046 44 40.4075 -3.6600
2047 44 40.4099 -3.6408
2048 44 40.3894 -3.7236
2049 44 40.4781 -3.7100
2050 44 40.4777 -3.6996
2051 44 40.4782 -3.7035
2052 44 40.4727 -3.7107
2053 38 40.3795 -3.6214
2054 44 40.4485 -3.5965
2055 44 40.4620 -3.6919
2056 44 40.4667 -3.7032
2057 44 40.4652 -3.6984
2059 44 40.3700 -3.7076
2060 44 40.3667 -3.6877
2061 43 40.3681 -3.6984
2062 44 40.3565 -3.6939
2063 44 40.3850 -3.6418
2064 44 40.3930 -3.6797
2065 44 40.4329 -3.6377
2066 44 40.4725 -3.6593
2067 44 40.4575 -3.6444
2068 44 40.3969 -3.6634
2069 43 40.3895 -3.6635
2070 44 40.3899 -3.7132
2071 44 40.3886 -3.6933
2072 43 40.4764 -3.6684
2073 44 40.3816 -3.6508
2074 43 40.3902 -3.6271
2075 44 40.3819 -3.6322
2076 44 40.4340 -3.6325
2077 44 40.4315 -3.6231
2078 44 40.3890 -3.6395
2080 44 40.4702 -3.7040
2081 44 40.4094 -3.6123
2082 44 40.4063 -3.6128
2083 44 40.3606 -3.6940
2084 44 40.4659 -3.7169
2085 44 40.4678 -3.7081
2086 44 40.4743 -3.7051
2087 44 40.4790 -3.7057
2088 44 40.4621 -3.7087
2089 44 40.4577 -3.7135
2090 44 40.4222 -3.6135
2091 47 40.4191 -3.6173
2092 24 40.4267 -3.6154
2093 47 40.4271 -3.6065
2094 44 40.4328 -3.6110
2095 44 40.4309 -3.6158
2096 43 40.3930 -3.7363
2097 43 40.3840 -3.7471
2098 43 40.3773 -3.7327
2099 44 40.3860 -3.6095
2100 47 40.3831 -3.6046
2101 44 40.3794 -3.6072
2102 47 40.3728 -3.7266
2103 44 40.4575 -3.5882
2104 23 40.4644 -3.6799
2105 43 40.4718 -3.6498
2106 47 40.4686 -3.6379
2107 43 40.4769 -3.6451
2108 44 40.4749 -3.6395
2109 43 40.4715 -3.6551
2110 39 40.4249 -3.6878
2111 44 40.4926 -3.6863
2112 44 40.4847 -3.6853
2113 44 40.5050 -3.6960
2114 44 40.4955 -3.6937
2115 43 40.4964 -3.6975
2116 44 40.4677 -3.6634
2117 39 40.4038 -3.6909
2118 47 40.4989 -3.7087
2119 47 40.5005 -3.6911
2120 44 40.5034 -3.7029
2121 47 40.4636 -3.6350
2122 43 40.4032 -3.7522
2123 23 40.3988 -3.7445
2124 43 40.3950 -3.7447
2125 44 40.3965 -3.7576
2126 43 40.3930 -3.7518
2127 43 40.3875 -3.7299
2128 43 40.3855 -3.7238
2129 43 40.4560 -3.6181
2130 47 40.4584 -3.6258
2131 47 40.4628 -3.6253
2132 43 40.3922 -3.7562
2133 43 40.3854 -3.7373
2134 43 40.3877 -3.7445
2135 43 40.4587 -3.6679
2136 43 40.4490 -3.6718
2137 43 40.4807 -3.6665
2138 46 40.4480 -3.6311
2139 35 40.3791 -3.7471
2140 43 40.3802 -3.7416
2141 43 40.3839 -3.7308
2142 47 40.4909 -3.7276
2143 47 40.4418 -3.6119
2144 43 40.4446 -3.6353
2145 47 40.3725 -3.7618
2146 43 40.3661 -3.7616
2147 43 40.3628 -3.7579
2148 47 40.3626 -3.7501
2149 47 40.3651 -3.7387
2150 39 40.4911 -3.7162
2151 47 40.4957 -3.7250
2152 44 40.3923 -3.7405
2153 38 40.3809 -3.7278
2154 44 40.4649 -3.6314
2155 44 40.3950 -3.7682
2156 44 40.3966 -3.7706
2157 44 40.4370 -3.6119
2158 44 40.3756 -3.7510
2159 44 40.3731 -3.7477
2160 44 40.4787 -3.6706
2161 44 40.4803 -3.7187
2162 44 40.4819 -3.7039
2163 44 40.4818 -3.7132
2164 44 40.4843 -3.7238
2165 44 40.4846 -3.6636
2166 44 40.3785 -3.7792
2167 37 40.3861 -3.7605
2168 38 40.3864 -3.7653
2169 44 40.3813 -3.7806
2170 43 40.4985 -3.6678
2171 47 40.3633 -3.6050
2172 47 40.4722 -3.7192
2173 43 40.3836 -3.7834
2174 43 40.3859 -3.7529
2175 47 40.4481 -3.7169
2176 47 40.4297 -3.7307
2177 43 40.4586 -3.7846
2178 39 40.4644 -3.7200
2179 47 40.4683 -3.7192
2180 44 40.3831 -3.7798
2182 44 40.3729 -3.6187
2183 44 40.3763 -3.6371
2184 44 40.4409 -3.6723
2185 43 40.5091 -3.6696
2186 27 40.3796 -3.7702
2187 47 40.3804 -3.6141
2188 47 40.3681 -3.6228
2189 43 40.3714 -3.6079
2190 47 40.3704 -3.6125
2191 47 40.3632 -3.5897
2205 43 40.3950 -3.7004
2207 43 40.3817 -3.7113
2214 43 40.4834 -3.7069
2224 43 40.4491 -3.6908
2225 43 40.4591 -3.6894
2226 44 40.3692 -3.7157
2233 43 40.4521 -3.6154
2234 43 40.4458 -3.6683
2235 43 40.4343 -3.6081
2236 43 40.4222 -3.6187
2237 43 40.4611 -3.5937
2238 43 40.4720 -3.5858
2239 47 40.4631 -3.5844
2240 43 40.4731 -3.5907
2241 47 40.4633 -3.6178
2243 43 40.3449 -3.7129
2244 47 40.3533 -3.6831
2245 43 40.3486 -3.6961
2246 43 40.3505 -3.6775
2247 43 40.4018 -3.7186
2248 43 40.3740 -3.7398
2249 43 40.4107 -3.7306
2250 43 40.5029 -3.6704
2251 43 40.3738 -3.6236
2252 44 40.3784 -3.7546
2254 44 40.3325 -3.6993
2255 24 40.4684 -3.7167
2256 44 40.5140 -3.6717
2257 44 40.5093 -3.6928
2258 44 40.4826 -3.7150
2259 44 40.4703 -3.5815
2260 44 40.4756 -3.5839
2261 44 40.4062 -3.6085
2262 44 40.4034 -3.6230
2263 38 40.4022 -3.6064
2264 38 40.3963 -3.6067
2265 44 40.3947 -3.6832
2266 43 40.4089 -3.6078
2267 43 40.4021 -3.7082
2268 43 40.3992 -3.6037
2269 43 40.3968 -3.6813
2270 44 40.4916 -3.7049
2271 44 40.4333 -3.6010
2272 44 40.4239 -3.6048
2273 44 40.4491 -3.6096
2274 43 40.4076 -3.6905
2275 47 40.4075 -3.6905
2276 47 40.3669 -3.5982
2278 44 40.3500 -3.7043
2279 44 40.3533 -3.6878
2280 44 40.3459 -3.7074
2281 43 40.4729 -3.6334
2282 44 40.4733 -3.5777
2283 47 40.4606 -3.5821
2285 43 40.4067 -3.6832
2286 43 40.5157 -3.6627
2287 23 40.3417 -3.6924
2288 43 40.3553 -3.7046
2289 43 40.4874 -3.6985
2290 44 40.4062 -3.7420
2291 43 40.4772 -3.6366
2292 43 40.4892 -3.6659
2293 27 40.4994 -3.6532
2294 44 40.4820 -3.6157
2297 39 40.4168 -3.7345
2298 43 40.4968 -3.6744
2299 43 40.4040 -3.7196
2300 43 40.4474 -3.6649
2301 47 40.4792 -3.6312
2302 47 40.3441 -3.6761
2303 43 40.4718 -3.6291
2304 35 40.4116 -3.7212
2305 43 40.3966 -3.6792
2306 43 40.4181 -3.6788
2307 43 40.4165 -3.7054
2308 43 40.4083 -3.7128
2309 43 40.4675 -3.5882
2311 44 40.4765 -3.7163
2312 44 40.4858 -3.6923
2313 47 40.3983 -3.7618
2314 44 40.3907 -3.7665
2315 44 40.3836 -3.7686
2316 44 40.4494 -3.6574
2317 47 40.4077 -3.7529
2318 47 40.4032 -3.7611
2319 43 40.4491 -3.7846
2320 47 40.4486 -3.7336
2321 43 40.4152 -3.6919
2322 43 40.4639 -3.6139
2323 43 40.4030 -3.6019
2324 44 40.3974 -3.6196
2325 44 40.3510 -3.6922
2326 44 40.3894 -3.7335
2327 43 40.3418 -3.7118
2328 44 40.3959 -3.7161
2329 43 40.4321 -3.7370
2330 39 40.4866 -3.6504
2331 43 40.4104 -3.7185
2332 43 40.3575 -3.6848
2333 43 40.3990 -3.7099
2334 27 40.3971 -3.7657
2335 43 40.3750 -3.7734
2337 44 40.3685 -3.7554
2339 43 40.3743 -3.6276
2340 47 40.3634 -3.5994
2341 47 40.3988 -3.6211
2342 47 40.4050 -3.5989
2343 47 40.4023 -3.5969
2347 43 40.4683 -3.6469
2348 43 40.4629 -3.6468
2349 43 40.4941 -3.6567
2350 43 40.4999 -3.6589
2351 43 40.5016 -3.6825
2352 43 40.5092 -3.6782
2359 47 40.5052 -3.6642
2360 43 40.4502 -3.7719
2362 44 40.4517 -3.7103
2365 43 40.4929 -3.6201
2366 43 40.4909 -3.6121
2368 20 40.3942 -3.6939
