2176
32000
0 40.6569 -74.0081
abc1311e-e000-4211-af9e-0cf92242711e 22 40.8296 -73.9215
22ab59a8-0af4-4101-9350-a7af88e37c2e 19 40.8200 -73.9591
6e5a8cab-cf1a-4584-8133-01835b56ad71 27 40.8244 -73.9282
66dc7ba2-0aca-11e7-82f6-3863bb44ef7c 43 40.7294 -73.9777
f3140fb8-347b-4dca-96df-eeef2d1bfc50 21 40.8272 -73.9177
292ad4f3-9fb0-44ec-9e61-613c711f73c1 21 40.6792 -73.9588
6fb81fda-f0b5-4242-90f9-88d0214feb8d 19 40.8530 -73.9183
fda18503-7488-4b91-b74c-949a90401e83 19 40.7382 -73.9274
1869753484503987044 19 40.8751 -73.9013
c63a83a0-bda1-40a6-835b-f82c363543b9 23 40.8076 -73.9392
66dde103-0aca-11e7-82f6-3863bb44ef7c 38 40.7814 -73.9560
d5cabb43-6c78-4022-964e-a8b02470509e 23 40.6632 -73.9508
98ebf9c6-1d94-4e21-9007-c623875fdb5e 19 40.8117 -73.9170
5145ad1c-241f-4448-a742-739bd5c518c2 19 40.7358 -73.9018
92fc1ad7-0867-4655-b02f-ede65d336b14 19 40.7581 -73.9098
c3189056-8eda-4278-891f-e8e15c2d759a 29 40.6810 -73.9710
b713367c-3572-4225-b74a-9319ab537838 19 40.8595 -73.9133
c8c39d85-4ce7-46c5-b709-998067200780 24 40.8744 -73.8919
66de43a5-0aca-11e7-82f6-3863bb44ef7c 25 40.7934 -73.9495
4e747443-d481-4aea-a6d1-cf20204af4ba 20 40.8384 -73.9058
b4974d89-932c-4a9f-a264-2ea0cf70613e 20 40.8553 -73.9379
00967b8f-1a4d-4131-a65a-17fa8ca89e28 20 40.7445 -73.8976
66dd26f9-0aca-11e7-82f6-3863bb44ef7c 34 40.7497 -73.9521
66de205d-0aca-11e7-82f6-3863bb44ef7c 27 40.6704 -73.9784
66880044-5411-4143-af39-eaa0a0fd0528 36 40.8046 -73.9397
ffae66ec-7c16-436f-bd0a-eedf81d580e7 22 40.8766 -73.8837
b442a648-e9f4-4893-951a-64d258bc0e55 30 40.7636 -73.9892
ff9581d3-3e1a-463a-bdab-d8150c468be2 33 40.7746 -73.9237
32cc1603-a4b5-4099-b7bf-681de451b04a 47 40.7174 -73.9996
66dd217d-0aca-11e7-82f6-3863bb44ef7c 27 40.7356 -73.9587
cd2d9dab-7708-4685-a56f-9412c738de7e 23 40.6603 -73.9362
0b009276-767c-47ee-a4d2-7633d4f95d95 68 40.7584 -73.9826
66de2274-0aca-11e7-82f6-3863bb44ef7c 25 40.7728 -73.9558
69f84045-48f9-4c6c-90d3-0503e5ed39e9 23 40.6770 -73.9658
0687075b-cf2d-4130-a859-fe841aafbd3f 27 40.7552 -73.9486
f401cd5f-cb41-41f8-a857-4a4dfe778f94 26 40.7017 -73.9275
2e66af7d-bcdd-441f-9f7e-7e17f5c9275e 27 40.6791 -73.9718
d979131e-0b9f-4aa2-88c5-46d4ff94abc8 19 40.6752 -73.9061
912813fc-fde4-4430-8443-a4fa21477e7f 24 40.8391 -73.9414
579e583e-60ab-4f2a-83d0-fabebddfcd0f 19 40.8621 -73.9297
023cf549-bd85-4f9a-abd8-70ba29d7e86b 21 40.8518 -73.9164
6d766daf-9298-4059-a329-1818582d495f 19 40.7387 -73.9409
d18512f9-52c8-4175-92b9-b6258dc30748 20 40.6720 -73.9254
640a9a95-194f-42f5-8d88-1df67129f388 24 40.8371 -73.9022
66dea7b5-0aca-11e7-82f6-3863bb44ef7c 41 40.7576 -73.9693
66dce9b5-0aca-11e7-82f6-3863bb44ef7c 33 40.7071 -73.9580
1851254468343716806 21 40.7371 -73.8561
9394fb49-583f-4426-8d2f-a2b0ffb584d2 49 40.7207 -73.9863
66dbe15d-0aca-11e7-82f6-3863bb44ef7c 27 40.6945 -73.9580
1786698974100683436 53 40.7170 -73.9564
1096fc76-794e-4343-8eb0-0dd6c9a48266 19 40.8721 -73.8846
b79c8433-9dd1-4d68-9156-7f2c2162bafe 28 40.7730 -73.9112
2ebbe93b-a013-464a-b4a5-0eba96f89676 19 40.7012 -73.8904
1849010133527040242 21 40.7515 -73.8557
481624f3-9377-4dfd-a5dd-de05a7fef760 19 40.8345 -73.9284
595cf79f-7783-4373-b3d5-775bcf76033b 19 40.8391 -73.9260
66dde630-0aca-11e7-82f6-3863bb44ef7c 73 40.7825 -73.9489
1862008939006380034 21 40.8586 -73.8882
1f8f6714-42a7-45d5-86cd-a093c940b2c9 27 40.8271 -73.9227
66dd1f44-0aca-11e7-82f6-3863bb44ef7c 27 40.7303 -73.9539
493850bd-125b-49f5-932b-bf999504fb06 18 40.8219 -73.9075
f62526d4-9c6a-4c76-be76-c64b5be669d2 21 40.7727 -73.9061
1862008701134683118 25 40.8531 -73.8895
bc5235a5-7f10-4a27-806e-9c25fa700959 41 40.8143 -73.9590
66ddec3e-0aca-11e7-82f6-3863bb44ef7c 24 40.6638 -73.9840
754ac5df-f2b5-4636-8c58-ed84ea262bde 20 40.8657 -73.9086
66dd01c5-0aca-11e7-82f6-3863bb44ef7c 27 40.7190 -73.9585
d470e82e-d109-4e2e-b66a-f5e944cbfe97 21 40.6685 -73.9228
d45b62b9-7d6b-43b2-bf1e-2c898c55dfd2 21 40.8511 -73.9288
66dc7773-0aca-11e7-82f6-3863bb44ef7c 45 40.7383 -73.9875
66dc292c-0aca-11e7-82f6-3863bb44ef7c 55 40.7551 -73.9866
59df3823-0369-4a10-8132-05df34a170af 47 40.6935 -73.9819
b4f990dd-36bb-46b3-9eea-4b980bd43c2d 24 40.8629 -73.9011
1828965172312150882 22 40.6487 -73.9463
24509e46-a0de-47e8-ba40-9441da68952a 19 40.8569 -73.9357
78aabb95-6195-4aa7-ab0d-5748eeb26bd1 32 40.6891 -73.9051
c00ef46d-fcde-48e2-afbd-0fb595fe3fa7 31 40.7019 -74.0109
180b83a0-329c-4069-87be-df862cb1baed 23 40.6420 -73.9811
66de6346-0aca-11e7-82f6-3863bb44ef7c 35 40.6844 -73.9890
66dbcbbc-0aca-11e7-82f6-3863bb44ef7c 73 40.7083 -74.0171
645e4365-653f-48ce-bc15-5fcc287be56f 69 40.7251 -73.9813
66dbe96d-0aca-11e7-82f6-3863bb44ef7c 51 40.7497 -74.0030
1822663031356509142 21 40.6424 -73.9695
a3d72b5b-9587-4f33-9722-c01e20a9b358 29 40.6950 -73.9283
1786697771181570266 45 40.7164 -73.9659
66dbc420-0aca-11e7-82f6-3863bb44ef7c 69 40.7156 -73.9870
75352ab4-8a31-4926-8b59-048a9e506452 17 40.7011 -73.9304
eb07bdfc-3a6f-40eb-96d2-0b92ac371619 21 40.6694 -73.9451
c7604869-5b55-40cf-812e-fc97901bdf14 44 40.7066 -73.9683
62f8f806-bd04-4282-9c5d-ad4293644e3c 21 40.8478 -73.9019
bcb08532-f0d5-4c0e-ad8a-4ddacc204791 18 40.6912 -73.9169
e92414a8-e72f-4a69-a5a1-7f50f4c881e5 19 40.6529 -74.0129
09dfc0e3-a448-477c-bb3c-9467dc51ef8d 75 40.7380 -73.9964
66de25bd-0aca-11e7-82f6-3863bb44ef7c 79 40.6751 -73.9878
2546c9b9-5b1a-4e9f-a9cc-f8b986b79748 23 40.8580 -73.9322
66dc3782-0aca-11e7-82f6-3863bb44ef7c 31 40.7129 -73.9570
807e9f5a-49b6-4b7e-847b-4a60cff330ed 18 40.6971 -73.9157
1860188747953293684 19 40.8460 -73.8843
ceb179f3-89c3-4c3e-8a0a-3415406a9463 23 40.8474 -73.9312
8caf71df-76c3-43fb-be98-d555d2291460 27 40.6794 -73.9680
6fab98b7-b06a-49d8-a4d1-087ffce0ebcf 19 40.8332 -73.8966
77e31650-e86a-4b06-b2de-b92df2a7a7f5 30 40.7654 -73.9399
66dc1687-0aca-11e7-82f6-3863bb44ef7c 24 40.6810 -73.9500
bacfe3c2-7946-45ed-91f9-f5b91791de75 30 40.8030 -73.9430
66dd3e14-0aca-11e7-82f6-3863bb44ef7c 51 40.7635 -73.9711
6cd10426-b4e9-40e1-9b35-61f609190ac0 35 40.7712 -73.9170
c606bae0-889c-47c3-8202-9463ef147655 24 40.6629 -73.9402
1814901062206225038 21 40.6550 -73.9377
66dce8db-0aca-11e7-82f6-3863bb44ef7c 42 40.7077 -73.9402
0f45bcf6-7028-4584-a51e-4129847dbebc 39 40.7326 -73.9901
493e046c-5d62-4772-90c4-b6a9f4afcd39 19 40.6976 -73.9310
74723006-b32f-4590-8cc7-f15eec3808fe 29 40.6915 -73.9215
1f088432-0460-421e-a1d9-36890fa5396d 19 40.8161 -73.8916
1828966626550010820 20 40.7589 -73.8908
7aa86431-bbc5-4d9c-8198-9630c9d32a22 21 40.6444 -73.9843
1861678548643203686 25 40.8478 -73.8830
576abdc1-986e-48b0-bde2-051a13d3ff59 21 40.7443 -73.9260
29ced315-14b5-4edc-bef2-665316dfe3dd 45 40.7375 -74.0056
1826348248869574940 31 40.6496 -73.9632
1d32e684-602b-46b6-8c96-ab47b57a03f3 25 40.6780 -73.9624
1862002854876824190 21 40.7462 -73.8776
d040a7b3-85b5-4c0d-9c92-3f4ad0082143 30 40.8383 -73.9126
cbf76774-1276-4cf8-9442-f00571f1451c 33 40.6962 -73.9914
f9ed9a6b-097e-48b9-a9d1-79d084dcd2d9 19 40.8465 -73.9039
66dd5407-0aca-11e7-82f6-3863bb44ef7c 79 40.7841 -73.9836
162d5859-b735-4ff7-9613-01b21f22c1cd 36 40.6870 -73.9766
9635affa-8b18-42d5-84c4-7f67ad5ef9d0 19 40.8075 -73.9271
1809664497883596992 34 40.6950 -73.9892
66dd1d9c-0aca-11e7-82f6-3863bb44ef7c 28 40.7271 -73.9530
6b60bf55-3da4-439a-bde1-fc80be8623ba 24 40.8452 -73.9405
47da6ab2-c841-4f2d-97ef-dd8d441c96b1 20 40.8604 -73.9093
26cae473-0e59-4af7-bad5-bb6fec85c8bc 22 40.7018 -73.9062
7938263e-e5b8-4ca7-b8bf-1adbaae5fead 27 40.8119 -73.9042
66dbe571-0aca-11e7-82f6-3863bb44ef7c 28 40.7340 -74.0029
1814906692908349788 23 40.6447 -73.9632
1814907423052790164 26 40.6417 -73.9636
d80c274e-d17d-4a00-9b76-274c9fe4d0e1 35 40.8103 -73.9574
498d7e8e-5164-4f26-9ce6-399947d73b1a 17 40.7064 -73.9194
1817822909864556798 27 40.7742 -73.9127
3f05490b-a3d8-4d15-bd25-0212555b5dff 23 40.6490 -73.9767
b896d83d-5524-4c9c-a2aa-c1b0edaadc22 20 40.8365 -73.9183
8aad788d-c7eb-4fca-a426-c39f47741a6f 28 40.6681 -73.9505
1834145589124844432 19 40.7508 -73.8751
0138452a-b9f4-4aee-80b0-7fae9a122ffe 41 40.7563 -73.9642
66dd9fa6-0aca-11e7-82f6-3863bb44ef7c 62 40.7572 -73.9781
922763d6-d73c-4678-8bcd-f42ee3a236db 20 40.6662 -73.9316
26217b73-7bb5-46e6-8094-1db05becd617 27 40.8321 -73.9424
ff745407-c087-4c0d-a965-98baf078f292 23 40.7183 -73.9013
1848241791125254746 19 40.7409 -73.8677
475c44e1-31e3-4c60-b071-af2ca3f7618c 22 40.6743 -73.9503
ca843847-923a-40b7-80ca-c1c3fff6e818 20 40.8482 -73.9161
1817432434869846072 23 40.6487 -73.9522
54df610f-0e47-4958-98ca-37bb1b1c4dca 24 40.8283 -73.9429
0dd71c6d-11ee-4ad4-ba99-36b9ad36112c 21 40.6731 -73.9139
ec42fb3a-af54-46aa-a8b3-b17d72ed4475 19 40.7639 -73.9365
1815968237323833702 21 40.6457 -73.9433
19d17911-1e4a-41fa-b62b-719aa0a6182e 39 40.7198 -74.0052
66ddea99-0aca-11e7-82f6-3863bb44ef7c 23 40.6662 -73.9820
823ef531-40e6-4397-b973-86bf5b032076 24 40.6693 -73.9368
66dc2995-0aca-11e7-82f6-3863bb44ef7c 51 40.7440 -73.9914
a2cf5872-bd4c-4311-832e-d62fd779ecc3 25 40.6556 -73.9597
7d5fa1f0-4069-4d5d-b735-5d500597394a 35 40.7232 -74.0031
66db447a-0aca-11e7-82f6-3863bb44ef7c 49 40.7037 -74.0117
563389a0-d90f-4155-9c50-528459df26aa 27 40.8218 -73.9535
1786700154621508184 29 40.7277 -73.9440
eb217a2c-1dd0-4690-a34e-ecc1a708f883 20 40.6370 -74.0221
1848241684520917882 19 40.7440 -73.8678
c71cca54-17f6-42bc-ba94-3f5bd9c70197 47 40.7030 -73.9847
06439006-11b6-44f0-8545-c9d39035f32a 48 40.7122 -74.0105
66de4959-0aca-11e7-82f6-3863bb44ef7c 25 40.6784 -74.0001
1869753057823626206 27 40.8465 -73.8962
1851674198082642572 22 40.7408 -73.8498
20ff5447-eac3-43b7-820f-f6fa3a2e12a8 21 40.7975 -73.9312
f8c242cd-da59-4f0e-afd6-832bbdd7d328 20 40.8671 -73.9173
1838070843306263244 20 40.7579 -73.8576
66dc686c-0aca-11e7-82f6-3863bb44ef7c 96 40.7516 -73.9939
66db2a71-0aca-11e7-82f6-3863bb44ef7c 45 40.7317 -74.0067
581bc4fe-cf14-4767-8377-6fa156ff8a29 19 40.8200 -73.9214
66db277a-0aca-11e7-82f6-3863bb44ef7c 27 40.7112 -74.0002
7dda8844-60ba-4449-b05c-54c1d14ab5fb 69 40.7059 -74.0132
66dced76-0aca-11e7-82f6-3863bb44ef7c 27 40.7092 -73.9606
66db3687-0aca-11e7-82f6-3863bb44ef7c 37 40.7004 -73.9955
44fa161f-eb62-459b-b53e-da83788cfa2a 30 40.8182 -73.9510
837b7db3-55c6-4595-a497-834972631752 17 40.7100 -73.9112
66dd46a2-0aca-11e7-82f6-3863bb44ef7c 47 40.7754 -73.9480
e9b3a725-6963-4151-8f7f-9beeb51fa20f 16 40.7046 -73.9105
c80c55c4-d623-42d7-8acf-6bfa68a84ecb 21 40.8327 -73.9052
66dc840f-0aca-11e7-82f6-3863bb44ef7c 60 40.7477 -73.9849
545a32d3-b74c-4dc2-b82c-a6d185dd4666 22 40.8353 -73.9154
8a89684b-40a5-49fe-b75d-fdf32ffa8102 20 40.8182 -73.8941
1859808514684217788 22 40.7458 -73.8643
bbc3c1df-f7db-4f54-8d5c-b8f4269ecb48 19 40.7290 -73.9012
5526b855-dc09-4159-a20a-99651861a481 25 40.6635 -73.9910
cb05443c-e68e-48f7-8d17-35353fa19d4d 57 40.7552 -74.0006
66dde69c-0aca-11e7-82f6-3863bb44ef7c 21 40.6687 -73.9799
66de1fe7-0aca-11e7-82f6-3863bb44ef7c 27 40.6752 -73.9815
901ad0c4-383e-490a-8b54-0656ce2358d6 19 40.7625 -73.9025
f681f980-185d-45b9-8490-bb2606624dd4 19 40.8739 -73.8953
1828967979464708718 23 40.7482 -73.8794
d11b9869-8964-4b79-aafc-4b60ad1b44c4 23 40.7000 -73.9283
1804892772559499512 66 40.7465 -73.9973
3134c2d4-b090-4eb8-ab44-6f9622098f72 23 40.8271 -73.9459
1869753654337059182 21 40.8747 -73.9110
1d3a8670-09b3-4127-b750-af5311e565f0 19 40.8427 -73.9085
c2d549f8-f54c-4a0d-9ecd-6e6f79118279 23 40.6995 -73.8887
26b3a82b-3487-44c2-85f1-eddb5a8a3a9d 23 40.7533 -73.9059
64f0f28c-bedc-42d5-b107-ecdd48fc30cd 52 40.7602 -73.9849
e152a2e1-c510-404e-a100-24246bb6cc95 19 40.7726 -73.9327
1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d 42 40.6708 -73.9577
66dc0dab-0aca-11e7-82f6-3863bb44ef7c 117 40.7705 -73.9880
63a838a8-9acf-4ba1-91f5-c676f6ef2f7d 20 40.7340 -73.9520
66de85d2-0aca-11e7-82f6-3863bb44ef7c 45 40.7188 -73.9960
55a4dc76-d839-4e06-9bf4-2f343391343c 19 40.7079 -73.9109
d73e26de-8534-4b46-a321-3cae295ef9b2 31 40.8429 -73.9386
b4a320d6-2611-4940-96ca-17fb297ec826 25 40.7956 -73.9191
66dbe68e-0aca-11e7-82f6-3863bb44ef7c 57 40.7352 -74.0003
12279d2b-29f6-4e02-a7f0-244970f7edd5 26 40.7531 -73.9280
566a6389-5c22-49ca-8c24-4d9eea135170 28 40.6424 -74.0133
bfe5e69d-89ff-48b3-bf20-80cbdfa443e0 54 40.7317 -73.9612
66de0d91-0aca-11e7-82f6-3863bb44ef7c 28 40.6773 -73.9828
6969d756-33a6-4a0b-83d0-3db38bc382d1 30 40.6474 -74.0188
ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16 23 40.6786 -73.9037
2c8b263e-952c-4941-a671-ef0ebb062632 21 40.6623 -73.9376
ad57266c-34da-43da-8b48-2ba856002fbf 31 40.6905 -73.9235
499e10ad-c008-461e-8cf7-20757218a9cc 23 40.7574 -73.9047
66dd056e-0aca-11e7-82f6-3863bb44ef7c 18 40.7170 -73.9449
ebae0b66-e463-4ded-9b7a-43c0aca9b37a 23 40.8145 -73.9250
3e1bdcec-e762-4e83-b447-007f05923cce 23 40.7775 -73.9225
66de19ab-0aca-11e7-82f6-3863bb44ef7c 31 40.6681 -73.9736
b0bac4ef-bb57-4598-a433-75c281170d5b 24 40.8211 -73.9360
fbaffdbd-dab5-4127-9bd5-36bf58093ea8 24 40.8617 -73.9186
bf880f45-422c-4e0b-b3b0-2b1f5ba94da4 19 40.8355 -73.9015
1846085439406916338 24 40.7456 -73.8882
372c592e-09d8-400c-9595-2aa3510f39b0 25 40.6968 -73.9230
81a98b0b-cfd6-48b4-90bd-806ebbc264a0 19 40.6664 -73.9606
66dc0f8a-0aca-11e7-82f6-3863bb44ef7c 59 40.7247 -73.9878
b9720921-8170-43ea-a5ae-b61b9161eb49 38 40.7823 -73.9599
9af90faf-0b9b-451b-9cb0-20ff421ca1d9 27 40.8239 -73.8940
d8778570-f7f2-458d-82f5-9ad39210a501 50 40.7277 -73.9910
c3062f44-c5b9-4650-a4ec-cc66cbf5b944 21 40.8714 -73.8884
a45a712c-1e3d-4fee-bef8-adafafd80670 20 40.7426 -73.9030
66dc120f-0aca-11e7-82f6-3863bb44ef7c 74 40.7417 -73.9942
41495491-5d89-4e14-aab9-c3db04aad399 19 40.7469 -73.9208
d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8 25 40.7596 -73.9321
1876800925490112950 19 40.8462 -73.8932
66dc80b4-0aca-11e7-82f6-3863bb44ef7c 61 40.7599 -73.9765
0b613329-b8c8-4b8c-ad40-79952aa41157 25 40.7923 -73.9383
19b61564-7629-41b4-80c8-1756135a5442 19 40.8199 -73.9084
44c23eaa-7ddf-40b3-8373-6f3880c5e1b1 19 40.8431 -73.9002
4e9a1c3a-20e2-4fd5-b8de-fbf8d43e7bcc 24 40.6603 -73.9604
c1a4d909-0a00-475a-8e82-18ed13a4eb01 42 40.7037 -74.0132
81bec993-29a5-4e70-8f60-eecdf16c7be4 30 40.7051 -73.9708
e35c42c6-8b73-4528-b08d-c94b75624b40 21 40.7099 -73.9401
816e50eb-dc4b-47dc-b773-154e2020cb0d 19 40.6427 -74.0094
6fd61eee-d0ef-4580-9704-bd06b82bcb61 33 40.7616 -73.9726
038b7369-9c6e-4eb2-8569-f7461443302f 21 40.6771 -73.9008
1835250442210857240 21 40.6622 -73.9429
66db75cc-0aca-11e7-82f6-3863bb44ef7c 43 40.7036 -74.0067
66de677e-0aca-11e7-82f6-3863bb44ef7c 27 40.7920 -73.9460
633fbc4c-7617-47ba-a393-aad7a8d26a3e 24 40.6758 -74.0147
66de2199-0aca-11e7-82f6-3863bb44ef7c 30 40.6728 -73.9835
1828965347681089818 20 40.6452 -73.9707
cf1a96a7-f695-4ba2-bcf2-899552e21e47 20 40.6774 -73.9083
765ee572-6c7a-4ed3-a2d4-f1496ea53996 23 40.8556 -73.8962
5a24acbb-94ef-4cb5-9db8-f6073ac26a2b 22 40.7786 -73.9190
66dcc0b2-0aca-11e7-82f6-3863bb44ef7c 23 40.6901 -73.9479
0630217a-3913-47d9-9540-cf85688296a5 19 40.7701 -73.9121
1831178352265562334 27 40.6533 -73.9617
66dd24ca-0aca-11e7-82f6-3863bb44ef7c 47 40.7447 -73.9354
549b5bc4-b949-4eeb-8ffb-2215e1e49892 31 40.7311 -74.0089
1840504138040045682 21 40.7587 -73.8753
18a2cbb6-91f2-4393-82fb-b40a8ba90f20 23 40.8440 -73.9337
517409d3-a94a-4140-a6de-ff0de9221ed2 23 40.8178 -73.9052
66db4549-0aca-11e7-82f6-3863bb44ef7c 24 40.6918 -73.9737
a2ef8ed2-6031-4049-b7dc-9838ef39889b 19 40.8200 -73.8973
66dd4d70-0aca-11e7-82f6-3863bb44ef7c 41 40.7806 -73.9856
068b919c-f649-4091-8e12-ccf37191cad5 19 40.8353 -73.8951
1794852638057746848 21 40.7266 -73.9032
1882824287789509296 47 40.7688 -73.9614
c2bb1874-bcb7-47c5-aa7d-05423b9087e8 25 40.6723 -73.9476
525535e3-dde3-47b4-9c2e-0174eaa4f2bb 21 40.7256 -73.9042
66dc3ab9-0aca-11e7-82f6-3863bb44ef7c 64 40.7211 -73.9919
af72ab76-c6cb-4994-af96-51fa8846ecdc 20 40.6742 -73.9166
bc9c9006-3d40-400d-8b5c-17f56e6dfcee 27 40.8362 -73.9398
66de71af-0aca-11e7-82f6-3863bb44ef7c 39 40.6851 -73.9779
42c3bb6e-0478-4e4a-af10-151f5f4dffb9 19 40.7261 -73.9092
40043e8a-6ef6-428d-b585-a7c23cdb06d4 45 40.7387 -73.9899
66dd4ec7-0aca-11e7-82f6-3863bb44ef7c 75 40.7872 -73.9813
18415ea7-efce-408d-bcb9-4693fb088dda 34 40.7104 -73.9653
66dc17df-0aca-11e7-82f6-3863bb44ef7c 46 40.7526 -73.9728
66dba303-0aca-11e7-82f6-3863bb44ef7c 23 40.6979 -73.9699
66dde4ef-0aca-11e7-82f6-3863bb44ef7c 24 40.7921 -73.9739
66de2707-0aca-11e7-82f6-3863bb44ef7c 48 40.7647 -73.9622
7779e057-b33e-46a7-8a1e-8c28bcd9a558 21 40.6849 -73.9149
ed279ef2-52ee-4ff2-9a52-edd8137ea034 27 40.7411 -73.9210
66dc8a3d-0aca-11e7-82f6-3863bb44ef7c 79 40.7403 -73.9841
d89dc10f-9be3-45a5-9c3c-06c04c963436 21 40.7125 -73.9187
18eccc71-66be-4e4c-8335-095a9bf0df94 33 40.8095 -73.9478
5f63411c-91ce-4788-a567-d388cc812a15 33 40.8057 -73.9363
66dd3d7f-0aca-11e7-82f6-3863bb44ef7c 36 40.7671 -73.9622
53ef19c6-eaa7-47f7-807e-f51b574b1be0 19 40.8688 -73.9315
f523c481-ba41-44ba-96e1-0c431fbea558 25 40.7408 -73.9315
053312f2-e77e-4674-b28b-ad357fbcb4ee 65 40.7617 -73.9866
6542d952-ca19-410e-9290-ee6b7a6e14cf 20 40.8681 -73.8841
b35ba3c0-d3e8-4b1a-b63b-73a7bb518c9e 20 40.6980 -73.9127
66db41bf-0aca-11e7-82f6-3863bb44ef7c 33 40.7323 -73.9985
96e72113-3681-4d19-88bb-032e76720093 57 40.7528 -73.9928
66db9c2e-0aca-11e7-82f6-3863bb44ef7c 41 40.7258 -73.9742
528ed1e0-75aa-45be-8afe-c3f1c950782f 20 40.7210 -73.9070
